board,winner
OXOXOXOXXOO XXOOXOOO OOXX XXOOOOOOOXXOOXXXOOXOXOOOX XOXXXXOOXXOXXXXXO XXXXXOXOOOO,0
XXOOOXXOXXOXOXOOX OXOXXOOXXXXXXOOOOXXOXXOOXOXXXOXO OOOXOOXOXOOXOXOXOOXXXXOXOXXOOO,1
 OOXO OX XOOXX X XO XOO XXX X  OO OXX O X OX O XO OXXOOX OOOXOXXOO   XXXX  OXO XO,1
OXOO OXXOX XXXXOOX OOX O  X XX OXX X XXOOXOOXOOOOXOO XOOXOXXXOXX O   OOO OXOO XXX,0
XXOXXXOOXOOXXOOOOXXXXOOXXOXOOOOXOXXXXXXXXOOOOXXOOXOXXOXXOXXOXXXXOOOOOOOOXOOXOOXOX,1
OXX XOX OXXXXOOOXXXXOXOXOXX XOOXOXOOXOOXOOXOX XOXXOOOOOXOXOXXXOOO XXOX OOXXX OOOO,0
XOOX O XXOXX OXXOXOOOXOX O  OXOOXO OXX OOXOXX XOXOXOXOXXOX X XXOOOOXOXOXOXOOXXO X,1
OOOXOOO OXOOX OXOXXXXOXXOX OXOOOXOXXXOXOO OXOXXOXOO XO OXOX OXOOOXXXXXOXXXXXXXOOO,0
OX OXOOXXXOX XX O OXXX OO XXOOXOXXOXOXOOOXOX XOXXOOOOOXXOOOXX OOXXXX  OOOXXOXXOO ,0
  OXXOOXOOXOOOXXOXOXXOX  XOXXOOX OOOXXOXXOXOXOXOXO OXOO OXXOX OOXO XXOOXXXXXOOXX ,1
 XOOX OXOOOXXO O OOOOX OOXX   X O  OOX XX  OO  X XX  O OXXOXXO OO X X XOXX  XOXXX,1
XOOXOOXOXOOOXOOXXXOOOXXXXX X  XOXXOXOXXXOXOOXOXOOXXOOOOXXXXXOOXXOOXOXXOXOOOOXOX O,1
XOXOO OXXOXO XOOXO XXXXOXOXXXOOOXOXOOXOO OXXOOOOOOOOXXXO XOXXO XOXXXXXO XX OX O  ,0
 X OX OXOXXOOX OOOXOXOXO O  X  XX OXX XOX XXOXOOXX   O XXOXO OXXOXX XOOOXO OOOX O,1
OOOOXXOOXXOX XX XXXXO OXOX  XX XXOXOOOOOXOXXOOX XXOOXOXXX OOOOXOOXXOOXOOOXXXOOXOX,1
XXOXXXXXX  OOXOXXOO OXXOOX OOOXXOOO OOOXXXOXOXXOOOXXXXOXXOOOXOOXOOOOXXXXXXO XXOOO,1
OOXXO XOXOOOXXOXOXOXOOXXXXOXXXOOOXOOOO XOOXXXOOOXXOXOXOOOXXXOOXXXXOXOOXOXXXXXOOXO,1
OXX XO OOO X  OXXXX XO XX  XOOOXOO  OXOOO OOXXOX  XOO X  XOXO O XXXXOOOXXOO   X X,0
XXXOXXXOXO OXOOOOXXOX OOXX XOO XXOOXXOOXOOXXOXOXXXX  OXOO XOX OXXOXOXXOO XOXOOOO ,1
XOOXOOOXOOOXOXXOXXXXXXXXOOXOOXXOOXOOXXOXXXXXXOOOXOOOXOXOOXOXXXOXO OOXOO XXXXOXOOO,1
OXOOO  OOOXXOXOOX  XOO XXXXX OX XOXOXXXXOOOOX XXXOXXOO  X OX  XOOXXXX OO OOXO XOO,1
XX O OOXOXOXXXXXOXXXOOO XOOO  XOXO OOOO XOXXOXOXXXXOOXXOX OXXOO OOXXXOOXXOOOOOXXX,0
 XXXOXOXXX  OO  O  O XXO OOXXXXX O OOOOOOOOXOX  XXXX XXXXO  OOX OO  O  OX O X  OX,0
XX OXOOXOXOXOOXOXXXOOXOXOOOXOOXOOXXOOXOXXXXOXOXOXOXXOXOXXXOOOXOOX XX XXOXOXOOOXOO,0
OOXOOXXOXXXXXOOXOOXXXXOOXOXOXOXOOXOXOOOXXXOOXOXOXXOOOOOOOOXXXXXXXXOOXOOXOOOXOXXXX,1
    X O  XXX XXXOOOX OO OOO  O OOO XOOOX XO  XXX  XOOXO XXOXO  X O  OOX XXX XX  O,0
XOXXOOOXOOOXXXOXXOXOOOOOOXOOXXXOOXOXXXOOOOXOXOXOXOOXXOXXOXOOXOOXXOOXXXXOXXXXXOXXO,1
OOOOXOOXOOXO OOOXXXXXXXOXOXXX XOXXOOOXXXOXXXOOXOXOOXOOOOOOXXXXOXXXXXXOOOXXOXOOXOO,1
XXOOXXXXOOXXOXOOXOOOOOXOXOOXOOXXOOXOXXO XX OXXOXXOXXXOXXOXOOOOXXXXXOXOO XX OOXOOO,1
  XXOOO  XX XXXXO XO OXXOOXOOOOXXXOOXXO X XXO XXOXOOOOX OOOOXOXOO XOXXOOXXXOXXO O,0
XXOXXX OOXOOOOXX X OXXOOOXXOX OXOXX OOXXOOO OXXXXOOXOOOXOX OOXOX OXOXOXOXOXXXX OO,0
XXO XOOXXOO   OOOXXXXOXXXXOOXXOOOOXXOXOXO XOOOXO OXXX  O OOOXXOOX XOXXXOXOXXO  XO,1
XOOOXO X XXXX OXXXXO XXXXO  XOXO OOXO XOOXXOOXXXXOXX XXXOOOOOOXOO OXOOXXOXOO OOOO,0
OXXOXOOXO XOOOXOXOXOXOOXOOOXXOXOO X OX XOOOXXXOOOOOXXXXXXXXOXOOOXX XXXXOOOXXOO XX,1
 O OO XXO  O XOX X O OO XXOOXO  XXO   X O XXOXO XX OX  X OOO X  X X  XOX  OX XOO ,1
XO OOOOOOOXXOXXX  OOOXO OXXXOX XOOX XXXXXXXO XXOXXOOXOOXXOXOOXXO OXO  XOXOX OOO  ,0
XXXXXOXXOXOXOOXXXXXOXOOXXOX O OOOXXXXOOO XXX OXOOXXOXO OOOO XOOOXXXOXXO OOOOO XXO,1
XOOOX XOOOXOOXOXOXXXXXX XOOXXXOOXOOOOOOXOXXXOOOOXOOX OXOXOOXXXXOXXOXOOXXOXOXOX XX,1
 OOXOOOOXOOXXXOXXOOOOOOXXXOXXOXXOXXOX OXOXOXO OXXXX OOOXOOXXOOOOXXOOXOXXOXXXXXXOX,1
XXXXXOOOXXXXOXXOXXOOOOXOOOXXXXXOXOOOOOXOOOXXOOXOOOOXXXOX OXOX OOXXOOOXXOXOXOXXXOX,1
 OOXOXXOXX XOXOOX  OOXXXOXXOX XOOXXO OXXXXOXOOXOXOX OXXOOOXXX  XOXOOOOOOXX X OO O,1
X XOOX XOOX  OOXOOOXOXXXX XOOXXO X OXXXOOXOOOX XXXXOOXOOX XXOXOXOXXXOXOXOOOOOOOXO,0
 XXOXOOXXOX XOO XO XOXO OOXOXXXOOXX OOXOXOXOXOOO OXOXOOX OOX  OXX OXXOXXXX  XOOOX,0
XOOXOOOOXXOXOO OOXOX  OXXXXOXOOXXOXOOXOOOOXXXXOXOXXOOXOXO XXOXXOOXX XOOOOXOXXX XX,1
 O  OXXX OOX  OXXOXXO OXOXOXXOX X XOXXX XOXXXOOXX  XO OXXOOOOOXOXOXO OOOOXXXXOOOO,1
 XXOO XOXOOXX XOXXOOOXOXXO XX O OXOOXOXOXOXOO X  OOXOOOOXXOOXO O  OXXXO XOXXXXXX ,1
OXXXXXOOX XXXXOXOOX XOOOXX XXXXO XOXOOO OXOOOO OOXOO OX OOXOOOXOXXXXOXXOXXOOOXX O,0
 O  OXOXOXO X XXXOOXXXOO     XOXOOOXXOXOXOOXOOOO  XOXO XOXXXOOXX OO   X X OXX O X,0
OXXX X XXOOOXXO OOXOOX OXOO  XOXOOXXOOXX OXOO O X  OXO  XXXO  O OXOXXOXX XOXX O  ,1
OOOXOXXXX XOXOOXOOXXOOOXXXXX XXXOXXXOXOOXXOOOXXOX OXO XOOOOO OXOXX XXXXO OOOOOOXO,0
XOX XOOXXOOXOOOXXXOOXXOOOO OOOOXXXXOXOXOXXX XOXOOXXXXXX O XOOXXOXOOO OOOOXXXXOOX ,0
XOX OXXX OOXOXOXOXOXXOOOX OOX XX XXOXXOOOXXO OX OOXXXOOXOXOOOOOXXOXOOXXXOOXOXOXOX,0
 XOOOX XOOX OOOXXXXX  OOXOO OXOO XXX OOOXXXOOOOOOXOX OX XOOXXOXXXXOXOXXOXOXXXXXOO,1
OOXOXOOXOOXOOOOOXXXOXOX OXXXXXXOOO OOOOOXXOOOXOOXXOOOOXXXXXOXXXXOXOXX XXXOXXOXOXO,0
XOX  OO OOOOXOXOOXO OOOOX XOOOX  XXXXXO  OXOXXXXOOOOOXO  X OXXO XOOXXXX OXXXOX XX,0
XOOOOOOOOOOXXOXXXXOOXXXXXOOOOXXOXXOXOOOXXOXXOOX XOXOXXO X XXXXOXOXOOXOOOOXOXOXXXO,0
OXOXOOXOXOOOOOXOXXOOXXOOO X OOXOXOXXXXOOXXXOXOOXOOOOXOXOXOXXX XXOOXXXXOXXOXOX XXO,1
OXOOOOO XOXOOXO  XOXXXXXX O  OOXXOOOXXXXOXXOXXX XOXOO XOOOOXXXXOOO OOXOXX O OX XX,1
 OOXX XOOX OXXXXOXOXOXO OOOXOOXXXOXXXXXXOXXOXOOXXOOOXOOOXOXXOXXXXXOOOOOXOOOO OXX ,1
XOOOXOOX OOX OXOOOX XOXXXO XOOX OO XOO XXOXXOOX OOXXXXOO OXXXXXOXXOXOXXOXXO X OOO,0
OOXXXXOOXXXOOXOXXXXXXXX XOXOXOOOOXO OXOXO XOOXOOOOXOXXOOOOXOXOXXOXXOOOOOXXXO OXXX,1
 OOXXXOXXXXXOOXOXOOOXOXOXOOXOX XOXXXOOOXOOOOXOOXOO XOOXXOXOXXXXOO OOXXO XXXOXOXXO,0
OXOXXOOOXX OXXOXXXXOOOOOOXXO O O OOOX XXXXOXXOXXXX OXXO OOOX X XXOXOOOXOOOOOXXXXO,0
XOOXXOXXOOXXOXXXOXOOOX XO OXXXXOO XXXOXOOOOXOOXOXXOXXXOO OOXX OXOOXXXOOXOXOXOXOOO,0
XOOXOXOOXOXOXOXOOXOOOXOXOXOXOOXXXXXOXXXXOOXOXXXOXXOXXXO XOOXOXOXXOOOXXOOXOXOO OOX,1
OXXOXXXOXOXXXXXXOOXOOXOOOOXOOXXOXXXXOOXOXOXOXXOXOX OXOXXOXOOXOOOOXOOXOXXOXOOXOOXO,0
OXOXXX OXXX OO OOO XXX OX O  OXOOOXX  XOOXX O OOXXXOOXXXOO XOXX OXXOXOXOOO O OX X,0
XXOXOOXOOXOOXXXOXOOXXXXXXXXOOOXOXXXOOXOOXXOOXOXOX OXOO OOXXOXXOOOXXXOXXOOOOOXXXOO,1
XXXOXOOXOOOXOXOOOOOXOOXXOXOXXOOXOOXXXXXXOOXOXXOXXOXX XOXXOXXOXXXOOOOOXOXOOXOXOOXO,0
OXOXOXXO OXX OOXXOO XXXOXXOOOO OOOXXXXXO X OXXXXOXX XXXXOXOOXXOOOOOOXOOXXOOOXO OX,1
XXOXOXXXOOOOXOXOXOXXOOXXXOXOOOXXOXOXOXXXXOOX OXXOOOOXXXOXOOXX  OOOOOXXOXOOOXXXOOX,0
OXOOXXXOXXXX OXXOXOOOOOOXXOXOXOOOOOOXOOOXOXXXXXXXXOO OXOXOXXXOOXOOXOXOXOXOOXXXO X,0
OOXOXXOOOXOOXOOXXOOXOXXXOXXXXOOXOOOOXOOXXXOXXOXXXXOOXXOOXXXXXOXOXOXXOXOOXXOOXOOOO,1
XOXO OOXOOOXX  X  X  XOXOXX XOXOOOXXO XOX  OOXX OOXOO XXO X X O X OOX OOXOXOX XOX,1
OXOOOXOOOXXX OOOXXO XXOXOOXOXXOOO XOOOOOXO XOXXXX XOOOXOXO XOXXO   OXXXX XXOO XXX,0
OOXX XXXOXO OXOOXXOOOXXOOXXOXOXOOOXOXOOXXO  XXXO XXXXO XXXO XOO OOO XXX OOOOOOXXX,1
 XXOO OOXO OOXXOOXOXOOOOOOO XOOXO OOOOXXXXOXXX OXXXXO XOX X XXXXXOOXOOO XOXX  XX ,0
OOOOOO XOXOO XOOOXXOOOXXOOOOOXOXXXXXXXXXOXXXOOXXOXOOXXOOOOXXXOXXOOXOXXXXOO XOXOXX,0
XXXOOXXXXXXXO XXXXOXXXXXOXX XOOOOXXOOOOOOXOXOOXXOXXOOXOOXXXO OOOOXOOOO OOXOX XOO ,1
X OXXO XXXX  XOO XXXXXOXOOOXXOOX OO XXOXXOOXOOOXXOXXOOXXO XO XO X OOOOXOXOXOOOXOO,0
OXO   XOO  OOX X X   XOXXO XOOXXO  X XOOX OXOOOOX XOOXXOXX XO   OXXXOOXXOO XO   X,1
XOXOOOOOXXOXOO XOOOXXOOXXO XXXOOXXXOOXOXOXXOO XOOXXOXOXX OOOOXXXOXOOXXXXXXOXOXOOX,1
XOOOXX  OO XXXXOOOOOXOX XOOXOOOXO XXOOOX XOOXO XXOXOXXOXX X XO XXOOOOX OXOXOXXX X,1
XX  XO OOOXXXOO XXXOOOXOO OX XOXOOOXXOXX XX  XXOX  OOO O XXOOOO  OOXXXOXOOXXXOX X,1
XXXX XXXOO  O XXXXXOOOXXXOOOO XXOO X  XOOO  XOX OOOXOXOXO  XXX OOO O O XX OXOXOO ,0
 OOXXXOXXOOXXO XX  XXOXXO XOOOOXXXOX XXXOXO  OOXOOXXXXOOOOOO  OX OXOOOOX XX XOXOO,0
XOXXXOOXOOOOXXXOXXXXO  XOXXXXOOOOXXOXOXXOOOXOOXOXOOXOXOOOO XXX  X XXOXOXOOOOOXXXO,1
XOOOXXXOX O XO XOXXXXXOXXXXOOXOXOOXXXO XXOOOXOXXOXO OOOOOOOXOOOOXXXOOOOXXXXXOXOXO,0
XXXOXXXXOXOOXXXXXOXOXXXOOXO OXXOOXOXOXXXOOXOXXO OXOXOOOOOXOOO O X OOX XO XOXOOXOO,0
OXXXXXXOOXXXXOXOOXXXXXOOXOX XOXOXOOOOOXXOOOOOOXXOXOXOOXOXXOOXOXOOX XOXXXXOXOXOOOO,1
OOO XO  XXXX OO OOXOXOXOXXOOXOXOOOO OOOXXX XOOOXXXX XOXXOOXOXOXX OOX OX XO XOX XX,0
XXOXOXOXXO XO X XXXXOXOX XOOXXXOOXO OOOXOXXXXOOXOOOXOOXXXXXXX OOOXOOXOXOOXOOOOXOO,1
XXOOXOXXXXOXOXXOOOOXX OXXXOOXOOOOOOXXXOOXXXXXOOOXOXXOOXXOOXOOOXOOOXXXXOOOOOOXXXXX,0
XXXXOOXOXOXXOXX OXOOXOOXXXOX XOOO XXOOOX XOXOOX OXXOXOOOOOOXXOXOOXOXOXOXOXXOX OXX,1
XOXOXXX  XXOOOOOOXOXXXXXX OXOXOXXXXOOXOXX X OOXOO XOOO OOOXOXOXXOOOXO XOOXOXO X X,1
XXOOOOXXX  X OOXOXO XOOX XOXXO  OOOO XOXOXXOXXO XXOOXOX XOOOOX XOOXXXXX OOOXOXXO ,0
X XOOOO XXOXXOOOXOXXXOXXOXXXXXXXOOOOXXXOOOXO OOXOXOXXOOOXXO XXOXOOXXOXO XXOX OOOO,1
XXO OOXX XOXXXO XOOOXOXXOXOOOXXO XO X XOXXOOOXXOOXXXXOOO  OOOXXOXO OOOOXXXOXXXOX ,1
OX OOXXOXOXOXX X O OOX XXXXOOX  OOXOOO XXOXXOOX XOX OXOOOOXXXXOXOOXXXOO OXXOXX OO,1
   OX   O X OOXXXO  XOO OOOXXOXOOXX OOX  OXXXXX OXXXXXX  OO   XXOO X OOOOXOO   OX,0
 OXOOX OXOXOXX X OX XOXXXOO OOOX XOOOX X XO OOXOOOX   O  XOX   OXOXXXXOOOXXX O XX,1
OOX OO  XX OO X XX XOO O  XOX X XXXXOXX X  OOOOX X OOOOX XO O OXO XOX OOO XX X X ,1
OOXO XOXXXXXXXXXXXXXXOOXOOXOOXOOXXOOOXOOOXOXOXXOOXXOOXXOXOOXOXXOO XOOXXXOOOOOOX O,0
XXOO XX OXOOXOXXXOX OXX XXXXXOXOXOXXOOXOOOXXOOOOO XOXOOO XXOOO XXOOXOXXO OXXOOXOX,1
XOOOO XOOO XXXXOOOOXXXOOOOXXXOXOXOXOXO X OO OOXXOXOXOX XOX O XOXO   XO  XXO XXXXX,1
OOXXXOXO   OOXX O O XX  XXOXXO   OXOXOXOX XOXXXOXXOXOOOXO  OOOO XX OOXX X  O OXXO,1
OOX XOOXOOX XXXXOX XOXXXOXXXOOXX OOO XXXX OXO OOOX XO XOOXX OO  OXXXOO OOXOO   XO,1
 OOO OXXX XOXOXO XOOXX  O  XXX  OOOOXX  OXX OO XOXOOOO XOX   XXOO XXX XOOXOOX OXX,0
OXXO O XOX   OOXOXXO OOOXOX OXOX XO X X XOX O XXXO XXXOOXOOXOXO XOXOO XX  XOXOOXO,1
 XOXX OXOOXOOOXXOOOX OXOXXO OOXOOOX  XOXXOXX XXXOXXXXOX XOOX XXXOOXOO OXOOXOOXOOX,1
XOOXXO  OOOOOXXXOOXXXOXXOXXXOOXX XOXOXOXXOOOXOXXXOOOOO  OOOXOXOXOXXXOOXOO XXXX OX,0
OXXXOXOOXXXXO OXOXXOOXO OOX XXXXOXOOOOXOOXOOXXOOOXOOXOOOXXXXXXOXXXXOXXOOOOXOXXOOO,0
XOXOOOXOOXX XXOOXOOO OOXOXOXO  XOXXXXXXOXOOOXXOXXOXXXXOXOOOOOXXOOXXOO XOOXXXOOOXX,0
OOOOOOXOXX OXXXXXXXOXXOXXXOOXOOOOOXOXOXXXOXXOOOXXOOOOXOOOXOOXOOXXXXXXXXXXOXOXOOOO,0
O XX OXXOXXOO XXXOOOOOOOXOXXXXOOXOOXOXXOOOOOXXX O XXOOOOOXXXOOXXOXOXXOXOXXXXXOXOO,0
OOOOXO XX X XOOXOOO  O OXOXXO OXXOXXOXXOX XX XO  XXOXXXOOXOOXO XXOOXOXOO X  OOXX ,1
XOXXXOXXOOXOXXOXXOXOXO OOXOXXO XOOOOOOOXXXOXXOXXOXXO XX XOOOO XXOOOXXXOOOXOOOXXOX,0
 XO XOOXXOXOXOXXOOXXXOO XOXOXOOXOXOX XXXXOXO O XOXOOXOOOOXXOXXXXOOOOOXOOXOXOXX XO,0
XXXOOOOXXOX X XOOXX XXOOXXXXOOOOXXXOXXOX OXO OXOXOOOXOXXOXOOOXXXO X XOO XOXOOOXOO,1
XOOOXXXOOO OXOX OXXOOOOOOOOOXOOOX XOXX O XX  OXXXXO XOOXXOO XXXOXOXXXOOOXXXXOXXOX,0
XOOOXOXXXOOOOXXXXXXXOOXXOOOXOXXXXOOOXOOXXOXOOOOXOXOXXXXOOOXXOOXXXXOXOXOXXOOOOOXXO,1
 XXOOXXX XXXXOXOOXOXOOO OXOOOX XXOXOOOOX XXXXOOOXXXOOOO XOXXOOO XXXOOOXXOOOOOXXXX,0
 OOXOOOOXXXOXOXXOOOO XO XOXXXXOXO XXOXXXXO OXOOXOOXXXXOX OOOO OXXOOOXXOOXX XXOOXX,1
OOXX  XOXO OXX  OOX XOXX XXXOOXO  OOXXXOXX   OXOOOO   X  XXO  XXOOXO OO XO XO X O,1
OO  XOXOO X OOOOXXOO OX XXXXXOO XXOXOOXOOX XOXXXXOXXOOOXO XOXOXXXXOXOOO X XO X OO,0
OOO XXX XXOOXO XOO XOXO XXXOX OOOXOXX XXOOXOXOOOOOOOX XOOOOOOXXX O OXXOOXXXXXXXXX,1
XOOO XOXXXO XXOXOOOOOXXXXOXX OXO   OOOXXXXXOXXO XXXOXXOX XOXXOO OOOOXXOO XOOXXOOO,1
 O X  OOX X X O OOOXOOOOXOXOO XOX XOOOXXO OXOXXXX   XXXOXXO  XOOXXOOOOXXX O XXO X,0
 XO OXOXXXXX OXOOX XXXXOXOXOXXOOOOOX OOO OXXOOXXO XXXXOXXOXO X X OOX OOOOO XOOOXX,1
OO X OO OOXXXOOOX XXXXXXX XXX XOXO   XOOOO OOOOOXXOOX O OO XOOXXO  XXOX X OOXXOXX,0
OXXXOOOOXXXOOX OOOX O OXXOOXOXXXOOXXOXXXXO OOXXOOXXXXXXOOOX XOOOOXXOXOXXXOXOOOOXO,0
 OO  OOOO   OOX XX OO OXX  OXO   OXX XXOOOOOXOOXOXXXXXXXX XOO X O  X   XOXOXOXOXX,0
XX XOOO XXOOXX  OXOO OXXOX OXXOXXOXOOX OXOO XXXO XOX XOO XXO OXOOXOXOXOOOXXO OXX ,1
XX  XX  O XOXXOOOOX XXO OXOXX OOOOXXOXOXOOXOOOOOXXXOX OOX  XOXXXOXO XO O OOXXOX X,0
XOXOXOXX XO  X OXXXOOXXXOXOO XOOXOXXOOOOOOOXXXXXOOXXOXOXXXXXOOXXOO XOOOOXOOXOXOXO,1
XOXXOOOOOOXOOOOXXXXOOXXXXXXOXO XOOOOXXXXXOX OO XOXO OX OXXOOX XXXXOXOOOOXXXOOOOX ,0
XOOXOXXOXOO OXXXXOOO XOXXXXXOOXOXOXOOOOXOOXXOOOXOXXOXXXXOOXOXXOOOXOXXXOXOXXOOXOOX,1
OXX    XOXXX  XOO  XX OX O OXX X XOO  XOX OXX O XOO   OX OX  OOXXO  X OOOO OOXO X,0
XXOXOXXXOXXOOXOOOXOOXXXOOOXXOXXOXOOOOOOOOXOO XXOXXOXXOOOXOXXOXXXOOOXOXXOOXXXOXXXO,0
XX OOO OOXXXXXOOOX XOO  XXXOXOXOOXO OXXXXXOXOXXOO OOXOOXOXOXXOXOXOXXOXOXXOOOO XXO,1
X O XO  O  O O  OXXXXX  OOX X  X OO XX XO XOX OOOOOOO O XOX OX OX X   O XOX  X XX,0
OX XOXOXXXXOXXXXOOXOXOXOXXXOOOOOXOXXOOXXOOXOXXXXOX OOX OXOOO XXOOOXXOOOOXOX  O XO,0
XXOXOOXXXOOOXXOOXXOXOOOOXXOXOXOXOXOXXXOOOOOXXOOXXXOXXOXOOOXOXX OOXXOOOOXXOXOOXXXX,0
OOXOXOXOXOXXXOOOOXXOXXOOOXOOOXOXOXXXOOOOOOXXOOXOXXOXOXOOXOOOXXOXOXXXXXXXXXXOOXOXX,1
OOOOXXXOXOOOXOXOXXXXOXOXXOXOOOXOXXXXXXOOOOOOXOOOXXXOOXXXOOXOOXXOXOXXXXXOOXOOXXOOX,1
XXOXOOXOXOOXOXXXOXOOXOXOOXXOOOOXXXXOXOXOXOOOOOXOOXXOOOXXOXOXOOXOXOXOXXXOXXOXXOXXX,1
XXX OXX OXOX  OOOX OXXO    XOOOXXO OOXOXOOOX OXXOOX  X OOOXXXXXOXOXOX OXXO OXO   ,0
OXXOO XXOXOOXXOX  OOOOOXO XOOOXXXOXO XOXOXX XXOXX OXOXO  OXOXXXXXOOXXXOXO OXOXOOO,1
OOOXOOOXO XOXXXXOXXOOXOOOOXOXXOXXXXXOXXOOX OXXXOOX XXOXOO XXOOOOXXXOOXOXOOXOOXOX ,0
OXXOOXOXXXOXOXXOXOXOXOXXOOXXXXOOXXOOXOOXOXOOOOXOOOOXOXOXXX XXOOOXXXXOOXOOOXOXXOXO,0
OXOOXO O  XXOO XXXXXXXOXX XXOOXOXOXXXXXOXOX OXOOXOXOOOXXXO OOOOOOOOOOOOXXOXOXOXXX,0
OXXXXXOOXXOOOXOOXOXOXXXXXOXXOOXXOOXOXXOOOXOOOOXXXOXXXOXOOXXOXOXOXOOOXXXOXOOOOXOOX,1
OOXOXXXXXXXXOXOXOXOX XOXXOOOXXOXXOOOOOOXXOXOOXOOOOXXXOOXXXOXXXXXOXOOOOXOOXOXOXOOO,0
XOOXOXO XXXXOOOOOXOXOXXOXOXXX OOXOOXXOXOXXXOXXXXOOXOOOOOXXOXOXXXXXOXOOOOOXXXOOOOX,1
OOX OXXOXOOX    XXXX OOO XOOOXOO OX X  XOXXXOXXOXXO OO O XXOX OOOXXXO XXXOOXXOOOX,1
OXXOOOXXXOOOOOOXOOOXOOOXOXXXXXXOOXOXXOXOXXO O XOOOOOXXOXOOXXXXOXX OOXOOXXXXXXOXOX,0
 OOXXOXXXOOOXOOOOXXXXOXXOOXXXOXXOOXXOXOOOOXXOXO OOOXOXOXXOXXOXXXOOOXOOXXOXOXXXOXO,1
XXOXXXOOOXXO  OOXOXXOOXOXOOOXXOXXOXXXXXXOOOXXOOXOXOOXOOOXOXXXXOOOXOXOXXOOXXOOOXOX,1
OOO XOOX XXOXXOOOXOOOOXOXXOXXXOXOOXXO OXO XXOXXX XXOXOOOXXXOOXXXOOXXXOOXOOO XXXOO,1
X XO OOXXXXOX OOXXOOOXO OXOXXX XX OXXXX OXOXOXXXOOOXOXOOXOX OOXXOOXXOO OOO OO OXX,0
OXOXXXOXOOOOOXOOXOXXOXXXOOXOXXOXOOOXXOOXOOXOX XOXOXXOOOOOXXOXXXX  XOOXOOXXXX OXOX,1
OXXXOXOOXXXOOXXOOXXOXOOOXOOXXXOXOXXOXX OOOOOXOXXOXOXXOOXOXOOXOOXOXXOXXXXXXOOOO OX,1
  OXOOXOOXOXXX OXXOXXXXXX XOXXOOXOXXOXXOOXO OXXXOX XXOX O XOO OOOOXXOOXXOXOOOOOOO,0
XO XOOOXXXOOXOOXOOXXXOXOXXOXO XXXOOOOOOXOOX OXOXXXXOXXXXOXXOXOOXO XOOOOXOOXXOXOXX,1
OXXOXOOXOXOOOXOXXXOXOOOXXOOOXX O XOXOXXXOOXOXXXOOXXOOOO XOX OO XXXXO XXOX OOXX   ,1
X OXOXOXOOOXXOXXOXXOXXOOXOOXOXXOXX XOO XX XOOXOOOXOXXOXOXXOOOOOOOXXXOX  OXOXXXOOX,1
XOOOXXXXXOOOXOOXXOOOXOO XOXXOOOOXXOXOOOXOOXOOXOOXXOOOOO O OXOXXXXXXXXXXXXOOOXXXXX,0
X  OXO OOOOX XOOXXXXOXO  OX OXX XX OXX OXOXOOOXXXXXOXOO XOOOO OXX XOOXX X  XOOXOO,1
O XO XOXXOX O XOOO    XX OOOXXXOOOXOXOOOXX OOOXX OXXXO  OXX     XOO XOX  X XOO XX,0
OXOXO XXXXOXOOXXXOXOXX X OOOXOOXXO  OOOOOOXOOX XX OOXOOXO XXXOXO OOXXXOXXOOXOOXXX,0
OXXXXOOXXXXOXXOXXX XXXOXOOO O OOXXOXOXXOXOOOXOOXOXXOOOOXO OOXOOXXOOXXX XOOXXOXOOO,0
OOXXOXXXO OXOOX OXXOOOOOO OXXOOO X OO XO  XXOXOOOXXXX XXXXXOOX OXXOXX OOOOOXXXOXX,0
XOXXXXOXXOOXXXXXOXXOOOXOXXXOOOXOO XOOOX XXXXXXOOOOXOOOXXOOXOOOOXOXXOOOOXOXXOXOXOX,1
OOXOOOOXOOXOOXOXOXXOXXXOXXXOXXOXXOXO XOXXXXXXOOXOOXXOXXXOOOXOOOOXXXOXXOOO OOOXOXX,1
XOOXOXXXOX X XOXOXOX OXOXOOX  XXXOOOOXX OOOXOXOXOOXXXXXOXXOX OOXOO  OOOOXOXX XOXO,1
X XXOXOOOXXXOOOOXOOXXOXOOOOXXXXXXOOXXOOOOXXOOOXOOOOOXOXOXXXXXOXXXOXXXXXOOOOOXOOXX,0
XXXXOXOXXOOOXOOXOXXXXX OXX OOOOXXXXXOOXOOOOXOXOOOXXOX OOXOXXXO XXXXXOOXOOXOOXOOOO,1
 X  XXO XXX   OX    OXOO OOXXXOXXOOXXX XO XO XO OOO OXXO   XX XXOOOOOOXOO  X  OOX,0
OOOXXXXOOOOOOOOXXXOXXXXXX XX OOOXOOOXXOXXOXOOXOOOOXOOXXXO XOOXOXOXXXX X X OXOOXOX,1
OXOOOXXOXOOXXXXXOOOOOOXXXXXOOOX OXXOOXXOOOXXOOOXXOXOOOXXXX XOXXOXXXXXOOOOXOOOOXXX,1
OOO XO XXXXXXX XXOOXOO O XOXOO X OXOXOXXXXOXOOOOXOOXOXOOOOXXOXOXX XOXXXOOO XOXO X,1
OXOXXXOOOXXOXOXOOOXOOOOOXXOXXXOOXO XOXOXOXO OOO OXXXXX X XOXXXOX XXOOOOXOO XOXOXX,0
OOOXOXOOOXXOOOOXXXXOOX OXXXXOOXXXXOOXOOOXOXOXOOXOXOXOXXOXXOXOOXOXXXXXXXOOXOXOOOXO,0
