board,winner
XOOXXXOXO,1
OOXOOXXXX,1
XXOOXXOXO,1
OOOX X X ,0
 OXXXOXO ,1
 XXO XOOX,1
OXOXXXOOX,1
OXXOOXXOX,1
XX OXOOX ,1
OOXX XO X,1
OOXXOXXOX,1
XOOXXXOXO,1
OX  XO X ,1
OOXXXOOXX,1
XXOXOOXXO,1
XOXXXOOXO,1
XO X OX  ,1
XOOXOOXXX,1
X XOXOX O,1
XXXOOO OX,0
OXXOOXXXO,1
 OOXOXOXX,0
X XOOXXOO,0
X OOOX  X,0
XOXOXOXXO,1
OOX  XOXX,1
OX OXOXX ,1
  XOOX  X,1
OX  X  XO,1
OOX OOXXX,0
XO XXO XO,1
OXXOOOX X,0
X XOOO  X,0
XXOOXOOXX,1
XOXO X XO,1
OXOXOXXXO,1
OXXXXOOXO,1
O XOXXXO ,1
XXOOOOXX ,0
OOXXOXXOX,1
OXOOXXXXO,1
 X XOOXXO,1
 X X OXO ,1
OOXXXXOOX,1
XOOXXXOOX,1
O XXXOOOX,0
OXO X XOX,1
OXXOOXXOX,1
OXOXO XX ,1
 OXO XXOX,1
XXXOXOOO ,0
OXXOOO XX,0
 XOOOXXOX,0
X X XOXOO,1
OXO XOX X,1
OXOOOX XX,0
XOOXXOOXX,1
 XXO XOXO,1
XXXOXOXOO,1
OXO X X  ,1
XXOXOXXOO,1
X XOOXOX ,1
OOXXXOXOX,1
O X XOOXX,1
XO XXXOOO,0
X XOOOOXX,0
XXXOOXOOX,1
OXOXXXOOX,1
XOXXOXXOO,1
XXOXOXOO ,0
 X OXOX  ,1
XXOOOX OX,0
XOX X XOO,1
OXXXOOO X,0
 OOOOXXXX,0
 OOOXXXXO,0
OXOOXXXOX,1
XXXXOOXOO,1
XXXOOOOX ,0
OXXXX OOO,0
XOOXXXOOX,1
XOOOOXX X,0
 XOOOXXOX,0
OXXXXOXOO,1
OXXXOOX  ,1
XOOXXXXOO,1
 XXXOOX O,1
OXXOXOXXO,1
OX OXXOX ,1
XXOOXOOXX,1
X XOOXXOO,0
OXXXOOX  ,1
 OX XOXOX,1
X XOOOOXX,0
 OX XXOOX,1
OOXXXOXXO,1
O X XXOOX,1
XOXOXOOXX,1
XX OXOXO ,1
OXOOOXXX ,0
X XOXOXO ,1
XOOOX XOX,0
OOO XOXXX,0
OX XXOX O,1
 XO OXO X,0
OOXXOXXXO,1
OX OXOX X,1
XOXXOXOOX,1
OX X OXOX,1
 X XXOXOO,1
OOXXOOX X,0
 XOOOXOXX,0
XXXOOXOOX,1
XXOOXOXOX,1
XXO XOXO ,1
XOOXXXOOX,1
XXXOO XOO,0
XXOOXXXOO,1
XOXXOOXXO,1
O XXXOOX ,1
OXXX  XOO,1
XOXOOXXXO,1
XO OOOXXX,0
XXXOOXOXO,1
O X  X XO,1
XO OOOXXX,0
XOOOXOXX ,0
 X  X XOO,1
XXOXO OXO,0
XX XOOOXO,0
OOXXXXOXO,1
 XO XOXXO,1
OOOXOXX X,0
XOOXXOXOX,1
 XO O OXX,0
 X  XOXO ,1
XOX OXOX ,1
O XX XOXO,1
 X X OX O,1
OXOOXXXOX,1
O X OXXOX,1
XOXXX OOO,0
OOOXXO XX,0
XXOXXOOXO,1
XX OXOOOX,0
O XXOXOX ,1
OXXXOXOXO,1
XXOOXXXOO,1
X X OOO X,0
XOOXXOOXX,1
XOXXOOXXO,1
XOXOOXXOX,1
 XOOX OXX,1
 XOXOOX X,1
O OOOXXXX,0
OX  XOXXO,1
XXO OXOXO,0
XOXOX  XO,1
 X XOOX  ,1
XOX XOX O,1
OOOX  XX ,0
OXOOX  XX,1
XXOOXOOXX,1
  X  XOXO,1
X  X OX O,1
OOXXXXOOX,1
  XOXOOXX,1
XOXOOO XX,0
OXXOXXOOX,1
OOXXXOOXX,1
  X XOX O,1
OOXXXXOOX,1
OXOOXXXOX,1
OOXXOXOXX,1
XX   XOOO,0
  XXOXOXO,1
XX OOXXOO,0
OOOXXXX O,0
 OXOX OXX,1
X XXOOOXO,0
OOXXXXOXO,1
 XXOOXXOO,0
XXOXOOXOX,1
OOOXXOX X,0
O X X  XO,1
 X XO X O,1
O XOX OXX,1
OOOXXX OX,0
OXXOXXOOX,1
XOXO XOX ,1
  X XOXO ,1
 XOOXX OX,1
XXOOXXXOO,1
 X  XOX O,1
OOX  X X ,1
 OXOOX XX,1
 X OX XO ,1
OX OX X  ,1
XXOOX XO ,1
XOX OOOXX,0
OXXXOXOXO,1
 XO XOXOX,1
XXOOXOXXO,1
XOXOXOOXX,1
OXOXXXOXO,1
OXXXXOOXO,1
 XOXXO XO,1
OX OXXO X,1
 XOOO  XX,0
XOXXX OOO,0
 OXXXOXO ,1
X OXOOOXX,0
OXOXOOXXX,1
 OOOXXXOX,0
OXXOOXOXX,1
O X XO X ,1
 OXXXXOOO,0
OXOOXX  X,1
OXO XX OX,1
XXO XOXO ,1
OOX X XXO,1
XOXOXXXOO,1
XOXXX OOO,0
OXOXOXXOX,1
 XOX OXXO,1
OOXXXXOXO,1
OOXXXOXOX,1
X OXOXOXO,0
OOXXOXXXO,1
OXOXOXXOX,1
OOOXXXXO ,0
OOXXXOXOX,1
 OXXOX XO,1
X XOXOOX ,1
OX  X X O,1
XOOOXXO X,0
XOOXXXXOO,1
 X XO X O,1
OOXXOO XX,0
XOOO XOXX,0
XX OXXOOO,0
OOO XXXOX,0
OXOXXXXOO,1
 XX  OOOX,0
OOO XOXXX,0
 XXX  OOO,0
 XXXOOXO ,1
OOXXX XO ,1
XXO OXOXO,0
XOXOOXXOX,1
OOXOXXOXX,1
O X OXXOX,1
O XOX X  ,1
OXXOOO XX,0
OXXXX OOO,0
 XXOOO X ,0
  OXOXO X,0
  X XXOOO,0
XO XXOOX ,1
OXX XOOOX,0
XO XXOX O,1
OX XXOOOX,0
O XX XOOX,1
OXOOXXXOX,1
OXXOOXXOX,1
OX  X OX ,1
XXOOO XXO,0
 X  OOOXX,0
OOOXX XXO,0
XOOXXXOOX,1
XOXOXOXOX,1
XX XXOOOO,0
XOOXXO X ,1
XOOXX XO ,1
OOXOXXXXO,1
 XXXXOOOO,0
XOOOX   X,0
XXO OXOOX,0
XXOXOXO O,0
 XO X X O,1
X XOOXOX ,1
XXX OOOOX,0
XXOOO X  ,0
  XXXOOO ,0
OXOOOXX X,0
OOOXXXOX ,0
XOOOX XOX,0
XXOXO X O,1
  X OX XO,1
OOX XOX X,1
OXOXXXOOX,1
XOOXXXOXO,1
 OX OXXOX,1
XOXOXOXOX,1
XX OX XOO,1
OXO XX OX,1
O XXOOOXX,0
 X XXOOO ,0
OXOOXXXOX,1
XOXOXXOOX,1
 X XOOX  ,1
XO XXXOOO,0
XOXOXOOXX,1
OXOXOOXXX,1
 XOOX OXX,1
OXX OXOX ,1
XO XOOXX ,1
XOXXOOXOX,1
OO XOOXXX,0
 XXOXOOOX,0
XXOXXOOO ,0
OXXOOXXXO,1
 XO X OX ,1
XOXOXXXOO,1
OXXOXXOOX,1
OOX OOXXX,0
XOOXXOOXX,1
XXOOXOXOX,1
X OXXOX O,1
OXXXOXXOO,1
OXXXOXOOX,1
XOXOOOX X,0
 XOXOXX O,1
X OXOXOOX,0
XOXOOXXOX,1
 XOOXOX X,1
XX XO XOO,1
X XOX XOO,1
XOXOOXOXX,1
XOXXOOXOX,1
OXXOXXOOX,1
XOOXXXXOO,1
 XX OXOOX,1
O XOXXXO ,1
XOXOXOXOX,1
 OXOXOXX ,1
O XXXXOOO,0
XXOXOXXOO,1
OOOXXXX O,0
OOXXXXXOO,1
 X OXXOXO,1
OOXXOXXOX,1
XOOOX OXX,0
XOXOXXOXO,1
OOXXXOXOX,1
O OOOXXXX,0
X  X OX O,1
OXOXXOX  ,1
XOXOXXOXO,1
XXOOOX OX,0
OOXOXXOXX,1
OXOXXOXOX,1
OXXOXOOXX,1
 XO X X O,1
XO XO X  ,1
OXXOOXXXO,1
 X X XOOO,0
OXXOXXXOO,1
OXXOXXXOO,1
XOXO XOX ,1
  X XO XO,1
 XO XOX  ,1
X OXXOOX ,1
X   XOOOX,0
O X  X OX,1
  OOOXX X,0
 X X  XOO,1
XXOOXOOXX,1
OXOXXXOOX,1
 XOXOOXX ,1
XXXOOXOOX,1
 XXOXO XO,1
 XXX OXOO,1
XOXOXOXOX,1
X OOOOXXX,0
XXOXOOOX ,0
   XXOOOX,0
OXOXX X O,1
XOOX  X  ,1
OOOX XXOX,0
XXXOOXOXO,1
 OXXXXOOO,0
XXOOX X O,1
OOXXOXXXO,1
XXOXOXXOO,1
X X OXOXO,1
 XOXOOOXX,0
O XO XXOX,1
XXXOOX OO,0
OOX  X X ,1
OOXOX XX ,1
OXXOXOXOX,1
X OOOOXXX,0
 OXXOXO X,1
OOOXX OXX,0
XXXXOOO O,0
XOXXX OOO,0
OXX XOXO ,1
OXOXXO X ,1
XOX XOXO ,1
 OXXXOOOX,0
XOX XOXO ,1
XXXO OOOX,0
XOOO XXXO,0
X X  XOOO,0
OXXXOXXOO,1
XXOXOXXOO,1
O XOX  X ,1
OXXOOXXOX,1
OOXXOO XX,0
OXOXXOXOX,1
XOOXOXX  ,1
OOX OXXX ,1
XX OOOXOX,0
  XOXOXOX,1
OOOXXX XO,0
XXXOXOXOO,1
X X  OOOX,0
OX XXOOOX,0
OXXXOXOOX,1
OOXXOX X ,1
X XXOOOXO,0
XXXOXOOO ,0
 OOOXXOXX,0
 X OXXOOX,1
OOX X X  ,1
OXXXXOOO ,0
 OOXOXOXX,0
OXX XO XO,1
XXO XO XO,1
OOOXO XXX,0
OXXX XOOO,0
OXOOXOXXX,1
XX XXOOOO,0
XX XOOX O,1
 XOOOOXXX,0
XXOOXOXXO,1
XXOX XOOO,0
OXX X OXO,1
  XXOOOX ,0
OOOXOX XX,0
XOXXOOXXO,1
 XXOOXXOO,0
OOXXOXOXX,1
OXXXOOXXO,1
 XXOXXOOO,0
OOOX XX  ,0
X OXOOOXX,0
OOOX  XX ,0
 XO XOX  ,1
OOO  X XX,0
OOOXXXO X,0
 X XX OOO,0
XOXO X XO,1
XOOXX XO ,1
XOOXXOOXX,1
XOOXXXOOX,1
XOXOOXXXO,1
XOOX  XXO,1
XXOOO XXO,0
 OXOOOXXX,0
OXXXOOX  ,1
OOXXOXXXO,1
OXOXO XX ,1
OOO XXXOX,0
OXOX OX X,1
X OXOOOXX,0
OOXXOXXXO,1
OX XOXXO ,1
 XO XXXOO,1
XXXOOXOXO,1
 OXOOXXX ,1
OOX XXXO ,1
OOXXOXOXX,1
XXXXOOXOO,1
 XOOXO XX,1
XXOXOOXOX,1
 XO XOXOX,1
XOOXOOXXX,1
 XXOX XOO,1
OXOXXXOXO,1
 XOXOXOXO,0
O XO XOXX,1
XXXXO OOO,0
 X OXO X ,1
OXXOOOXX ,0
XOXOXOOXX,1
OOXOXOXXX,1
XOXOX OX ,1
OOXXXXXOO,1
XXOOXOXOX,1
X XO XOOX,1
OXOOOX XX,0
OXOXXXOOX,1
XXOXOXOO ,0
XXOXX OOO,0
OX X OXXO,1
 OOO XXX ,0
OXXO XO X,1
X XXXOOOO,0
 XOXX OXO,1
OXOOXXXXO,1
XOOXOOXXX,1
XXOOO   X,0
XOX OXO X,1
OOX XXX O,1
 XX OOO X,0
  X XOXO ,1
XX OXOOOX,0
XOOO OXXX,0
XXO XXOOO,0
OXX OOOXX,0
 XOXXOOOX,0
OX  XO X ,1
OXXXOOXXO,1
XOXXOOXXO,1
 XOOO X X,0
OXXXOOXXO,1
OXXXOXOXO,1
 OOOXXXOX,0
XXXXOOXOO,1
XOOXX OX ,1
OXXXOOXXO,1
OXOXXXOXO,1
XXOXOOO X,0
OX XX XOO,1
X  XOOO X,0
XXXOOOX O,0
X OOO  XX,0
X XXOOXO ,1
OXXOOXXXO,1
 XO XOOXX,1
OX  X OX ,1
OXXOXOXOX,1
O XXXOX O,1
OOXXXOOXX,1
OXXO X OX,1
X OOOXOXX,0
OXOOXXXXO,1
OXOOOXX X,0
OX  XOXXO,1
OOXXOX X ,1
XOXOOX X ,1
OXXXOOXOX,1
X OX OX  ,1
OOXXXOXXO,1
XOOX XXO ,1
OXOXXOXXO,1
OXOXXXXOO,1
OOXXXOXOX,1
OXXXOOXOX,1
OXOXOXOX ,0
XXOOOOXX ,0
XXO XOOOX,0
OOXXXOOXX,1
OOOX XXXO,0
XOOOXX OX,0
OXOXOXXXO,1
XXXOOO   ,0
OOXXOO XX,0
XXXOOOOX ,0
OOOXXX OX,0
X  XXOOO ,0
XX OXOOX ,1
XXOOXOXOX,1
XOX XOXO ,1
X O O OXX,0
 XXOX OXO,1
X X XOXOO,1
 XX XOOO ,0
OXXO XO X,1
 OXXXO XO,1
OOOXO XXX,0
OOXXOOX X,0
XOXOXOXOX,1
OX  XOXOX,1
XOXOXXXOO,1
XOXXOXXOO,1
XXXXOOXOO,1
 X XO X O,1
OXXXOOO X,0
OXOXXXOXO,1
XX OOOXXO,0
XXOOXOXOX,1
 OXOX XOX,1
OOO XXOXX,0
 XXOXXOOO,0
XX  OOO X,0
 OXXOX XO,1
 OX XXXOO,1
XXOOXOX  ,1
XO XXOOX ,1
OO XOOXXX,0
OXOXOXXOX,1
XXOXOOXXO,1
XX OOXXOO,0
OXXOOOXX ,0
XOX OOOXX,0
O XO XXXO,1
XO X  X O,1
XXOOO XOX,0
OX OXOX X,1
XOX  XOXO,1
XOX XOX O,1
XXXOOXOOX,1
 OXOOOXXX,0
XXO XXOOO,0
XOXXOXXOO,1
OOXXOO XX,0
XXXOOXOXO,1
 XOOX  X ,1
XXOOXXXOO,1
 X OXOXOX,1
OXOXXXOOX,1
XO X OXXO,1
OXXXOOXOX,1
XOXOXOXXO,1
XXX OXOOO,0
 OX XXXOO,1
XOXOX  XO,1
XO XXOOX ,1
OXXXOOOX ,0
OXXXOOXXO,1
O XOXXO X,1
XXOX XOOO,0
OXOOXXOXX,1
XOOOOXX X,0
 XO XOXXO,1
X X OXOXO,1
OOX  X X ,1
X XOOOX  ,0
 XXXOOOXO,0
OXXXXOOXO,1
XXOXOOXXO,1
XOOOXOX X,0
OXXXXOXOO,1
OOOXXX XO,0
XXXOOO   ,0
OXOXOXXOX,1
OOXXXXXOO,1
XOXOX X O,1
OOO XXXOX,0
OX OXX OX,1
XXOOOX OX,0
OXXOOXXOX,1
 XXXO XOO,1
O X XXOOX,1
OXXOOOXX ,0
 X XOOXXO,1
X   OOOXX,0
XXXOOXOOX,1
XXXOOOX O,0
OXOXOXXOX,1
OXXXO X O,1
 XOXOXXO ,1
X  X OOOX,0
O XO XXXO,1
  X XOXO ,1
XXXOOO XO,0
 X OX XO ,1
 OXXOXOX ,1
XX  OOO X,0
OXOOOXX X,0
XOXXOXOOX,1
  X X OXO,1
XOOXX XO ,1
XOXOXOOXX,1
 OX  X OX,1
  XXOOO X,0
X XXO XOO,1
 XX  OOOX,0
XOXXXOOXO,1
XX OX XOO,1
XXXOOO XO,0
XOXXO XO ,1
OX XXOX O,1
OXOXOXXXO,1
O X  XOX ,1
XOOO X X ,0
X XX  OOO,0
 OXXXOOOX,0
XOXO X XO,1
XO XX OXO,1
OXX XOOX ,1
XOOXX OX ,1
OOXXX OX ,1
  XOXOXXO,1
X OX XXOO,1
OOXXXOXOX,1
XOXXOOXOX,1
OXXXOXOXO,1
XXOOXXOOX,1
OX X XXOO,1
OX XO XXO,1
XXOXX OOO,0
 OOOXOXXX,0
OOXXXOXXO,1
X OX OX  ,1
OXXOXOXOX,1
OXOX XXO ,1
XXXOOXOOX,1
OXOXXOOXX,1
  X OXOX ,1
X OOOXXOX,0
OOOXXOX X,0
OXO XXO X,1
OXXXOXOOX,1
OX X  XO ,1
X OXOXOOX,0
XOXXOXOOX,1
OOXXXOXOX,1
XX XOOOXO,0
  XOXOX  ,1
 OOOXX  X,0
OOXXOXXOX,1
OXOOXXXOX,1
XO X OXOX,1
 XOX OXXO,1
OXOXOXXXO,1
OOOX OXXX,0
X OXXOXO ,1
XOXXOXOXO,1
OOXXOX X ,1
XXOXO OXO,0
XXO X OXO,1
OXX XXOOO,0
 OOOXOXXX,0
 OXOXX XO,1
 X  XOOOX,0
 OX OXXOX,1
O XOOOXXX,0
OXXOX X O,1
OX  X XO ,1
X  XOOXOX,1
OXXOOXXOX,1
XOOOOXXX ,0
XOXOXOOXX,1
OXXOXOXOX,1
OOX  XXOX,1
 XOOOXOXX,0
XXOOO X  ,0
X XXOOOXO,0
OOXX XOX ,1
OOOX OXXX,0
XOOXOOXXX,1
XOOXOXXOX,1
O X OXOXX,1
 XOXX OXO,1
OXXOOXXXO,1
XXXOOOOX ,0
OXXXOXXOO,1
 OOOX XX ,0
XOXXOXOOX,1
  XO XO X,1
OOXOOXXXX,1
OXXXOXOXO,1
OXOXOXOX ,0
XXOOXXOOX,1
XX OX XOO,1
OOXXXOOXX,1
XOXOOOX X,0
XX X OOO ,0
 X OX X O,1
 XOXO O X,0
XXXOXOOXO,1
OX XO XOX,1
OOOXXOX X,0
XX XOOOOX,0
 X XXOOO ,0
OXXOXXOOX,1
XOOXOXXXO,1
XXOOXOXXO,1
OOXXX  XO,1
 OXO X X ,1
 XXO XOOX,1
 XXXOXOOO,0
OXXXOXOOX,1
 XX XOOO ,0
XXXOXOXOO,1
XOOO XOXX,0
 OOO XX X,0
XOXOXOXOX,1
XOXXXOOXO,1
OOOO XXXX,0
OXOXXXXOO,1
OXOXXOOXX,1
OOXXXOOXX,1
 XXOXXOOO,0
OXOXXXOXO,1
X  XOOXOX,1
X XOX OXO,1
XOXO X OX,1
OOOOX XXX,0
XOXOOXXOX,1
OXX OOOXX,0
XXXOXOOXO,1
XX   XOOO,0
XXOOXO X ,1
XXXOOXOOX,1
OOOXXX XO,0
XOXXXOOXO,1
OOXXXXOXO,1
 X X OOOX,0
  OXOXO X,0
OXOXXXOXO,1
XOXXXOOO ,0
XOOOX XOX,0
OXXXOOXOX,1
XOX XXOOO,0
 X XXOXOO,1
XOXXOXOXO,1
OXXOOOXX ,0
 OOOXXOXX,0
X XOX XOO,1
OX X OXXO,1
OOXOXXOXX,1
 OXOOOXXX,0
 OOOXXX  ,0
XOXXOXXOO,1
X XO XOXO,1
 X X XOOO,0
OOXXXXOOX,1
 OOOX XX ,0
XXXOOXOXO,1
XOXXX OOO,0
OXX XOXO ,1
 OXOX  X ,1
X OOO  XX,0
OOXXXXXOO,1
OOX OXX X,1
OOOOXXXX ,0
XXOXOOXXO,1
OOOXXXX O,0
 OX  X OX,1
X X X OOO,0
XOXOOOX X,0
OOXOXXXOX,1
XOXXOOO X,0
 OX OX X ,1
XOOO X  X,0
 X XOOX  ,1
OXXOXXOXO,1
 XOOOXXOX,0
 XOOXX XO,1
XOXOOX X ,1
 X  XOOX ,1
XOOXXOXXO,1
XXXOOOXO ,0
OOXXOXXOX,1
XXOXXOOXO,1
 XOOXXO X,1
XOOXXOOXX,1
OXXXO XO ,1
OOXXOOX X,0
 XO XXOOX,1
XOXXOXOXO,1
OXXOXXOOX,1
X XX OOO ,0
XXOOOXXO ,0
 X  X OXO,1
OXOOXXXXO,1
OOX OX XX,1
OOXOXXOXX,1
   XXXOOO,0
OOX  X  X,1
XXOXXOOXO,1
XO XX OXO,1
OXXXOXOOX,1
XOOOXXX O,0
 XOXXOOX ,1
X  XXOOXO,1
OXXOXOXOX,1
 XOX XXOO,1
OXOXXXXOO,1
XX OOOXOX,0
OOO   XXX,0
OXO X X  ,1
O X XXOOX,1
XOXOXOXOX,1
XOOOXX OX,0
O X XOXOX,1
XXXXOOXOO,1
OXOOXXOXX,1
XXXXOOOO ,0
OXOXXOXOX,1
OXOXOXXXO,1
 OXXX OXO,1
XOXXO X O,1
XXOOXOXOX,1
XXOXXOXOO,1
OOXOXOXXX,1
OXXXOXOOX,1
OXOXOXXOX,1
OOXXXOXXO,1
OOXXX  XO,1
OXXOXXXOO,1
OXXXOXOOX,1
X X OXOXO,1
XXX OXOOO,0
 XOOXX OX,1
XX OOXXOO,0
XOXOOOX X,0
 XXOOXXOO,0
OOOXX XXO,0
XOXOXXXOO,1
XOXOX  XO,1
XXXOXOOO ,0
XOXOXOXXO,1
O XX XOXO,1
OOXXXXOOX,1
XX XOXOOO,0
X  X OXO ,1
OX XXOXO ,1
OXXOX XO ,1
XXXOXOOXO,1
OXX XOX O,1
 XXXOOOXO,0
XOXO XOX ,1
OX OX X  ,1
XOOOXOX X,0
XOXXOXOOX,1
XOOXXOOXX,1
OXOOXXXXO,1
XO XXXOOO,0
XXOXOXOO ,0
  XOX OX ,1
OX XXO XO,1
OOXXOXXXO,1
OOXXX XO ,1
XXOX OX O,1
OOOXX XXO,0
XXO OXOOX,0
 OXXOOOXX,0
O OOOXXXX,0
XOXX XOOO,0
XXOOXXOXO,1
O XO X X ,1
X XO XOXO,1
XOXXXOOXO,1
XXOXOOO X,0
XOOXOXXOX,1
XOXOOXXOX,1
OOXXOXXOX,1
OXOOOXX X,0
  XXOXOOX,1
XOX XOOOX,0
XXOOXXOOX,1
OOXOOXXXX,1
X OX XXOO,1
OOOXXX XO,0
XOX XOOOX,0
OOOXXO XX,0
XO X  X O,1
XX   XOOO,0
XO XOOOXX,0
XOOO XOXX,0
OXXXOXOXO,1
 OXOX  X ,1
 X  OOOXX,0
  X OXO X,1
XXXOOOXO ,0
XOXOX X O,1
OOX OOXXX,0
XOXOXOX  ,1
XOOXXXOOX,1
XOOX OXX ,1
OXOXXOXOX,1
OOX  X X ,1
 OXOXXOX ,1
XXOOO OXX,0
OXXOXOOXX,1
XOOXXXOOX,1
XOXOXOXXO,1
XXOOXXOOX,1
OOX OXXX ,1
OXOXOXO X,0
OXXOXOXOX,1
X OOOXXOX,0
OX OXOXX ,1
OXXOOXXXO,1
  X  XOOX,1
 OXXXOXO ,1
XOOXXO X ,1
XXOOXO X ,1
OXOXOXXXO,1
OOXXXXOXO,1
O X OXXXO,1
XOXOXXXOO,1
OOO XXX  ,0
 XX OXOOX,1
OXOXOOXXX,1
XOOOXOXX ,0
 XOXO XOX,1
 XOOOXXOX,0
XOXOXOXXO,1
OXOOOXXX ,0
 X XOXXOO,1
OOOXX X  ,0
X  XO X O,1
OO XOOXXX,0
OOOO XXXX,0
XXXOOOX O,0
OXOXOOXXX,1
XOXOOXXOX,1
XX OXOOOX,0
 OX XXOOX,1
O X  X OX,1
XOOXXXOXO,1
X XXOOOOX,0
O X XXOXO,1
XOOX XX O,1
OXOXXXOOX,1
OXOXOOXXX,1
OXOXOXXXO,1
XOOXOXXOX,1
XOXXOOX  ,1
 XOXOXOXO,0
OX XXOOOX,0
OXXXOXOXO,1
X OXX XOO,1
XXOOXXOXO,1
O X  XOX ,1
X XX  OOO,0
XOXXOXXOO,1
OOOXXXO X,0
XOXOXOOXX,1
XXXOXOXOO,1
 XXXOXOOO,0
  XXOXOXO,1
 XXX OXOO,1
OXOXOXXOX,1
  XXXOOO ,0
OXOXXOOXX,1
  XO X XO,1
OOXOXX  X,1
OXXOXXOXO,1
 XO O OXX,0
X OXXOOX ,1
X  XXOOXO,1
 OXO X X ,1
 OXOOOXXX,0
X XXOXOOO,0
XXOOO  X ,0
XOOOXX OX,0
OXXXO XO ,1
OOO  XXX ,0
  X OX XO,1
XXOXOXXOO,1
XO XXOOX ,1
XXOX OOOX,0
 XOOOX X ,0
XOOXOXXOX,1
XOXOXXOOX,1
XOXOXO X ,1
  XX XOOO,0
XO XXOOOX,0
OXXXOOXXO,1
OOXO XX X,1
X OOOXXXO,0
O OXOXOXX,0
O XOXOXX ,1
OXOXXOOXX,1
OXXOXXOXO,1
 X OX  XO,1
OXOOXXXXO,1
 XO XO X ,1
XXOOXXOXO,1
XOOXX  XO,1
 OXOX OXX,1
XXXOOXOOX,1
OOXXXOXOX,1
XOOXXXXOO,1
O XOX  X ,1
 XX OXOXO,1
OXX  XOOX,1
 X OOOX X,0
XXXOOXOOX,1
OOXXXOOXX,1
XO XOOOXX,0
XXXXO OOO,0
XXOXO OXO,0
X X OOOX ,0
XOOXXXOOX,1
XXOOXOXXO,1
OXOXOOXXX,1
OXXXOOXOX,1
OOXXXOX  ,1
  XOOX  X,1
XXOXOXOO ,0
OX  X XO ,1
 XOXXO XO,1
 XOXOOOXX,0
OOO XX X ,0
 XOXO XOX,1
OXO XXO X,1
OXOOXXXXO,1
OOO XXXOX,0
XOXOOXOXX,1
 OOOXXXOX,0
 X X OXO ,1
OX OX  X ,1
O XXXOOOX,0
XX OOXXOO,0
OXOXXXOXO,1
OOOX X X ,0
XOXOOX X ,1
X XX OXOO,1
X OX  X O,1
OOO OXXXX,0
XXO O OX ,0
XO XO XOX,1
OOX XXXO ,1
XOXO X XO,1
 XX XOOXO,1
XOXXOOXOX,1
XOXXOXOXO,1
XOOXXXOOX,1
XOX OOOXX,0
XX  OOO X,0
XOXXOXOOX,1
XOOXXOOXX,1
XOOOOX XX,0
 OX X OX ,1
X OOOXXOX,0
XXXO OOOX,0
OXXOXXOOX,1
 XOOOXX  ,0
OXXOXOXOX,1
 XOOXOX X,1
OXXXOXOXO,1
XOXXOXXOO,1
OOOOXXXX ,0
XXOOOO XX,0
 XOOXXXO ,1
X OXOOOXX,0
XOXOXO X ,1
 OXO X X ,1
OXX X OXO,1
X OXXOOX ,1
XOXOXXXOO,1
XOXO XO X,1
XOXXOOXOX,1
X OOOXXOX,0
XOXOXO X ,1
XOXOXXXOO,1
 X  OOOXX,0
OXXOXXXOO,1
X OXOOX X,1
 XOOO XX ,0
 OOOOXXXX,0
OOXXXXOOX,1
OOO XOXXX,0
XOOXXOXOX,1
XOXXOXOOX,1
OOXXOXXXO,1
XOXOXOXXO,1
XXOXX OOO,0
O XOX  X ,1
X OXX XOO,1
 X X  XOO,1
XXOXXOOXO,1
OXXXOOXOX,1
OXOXXXOXO,1
 XX OXOOX,1
XXO OXO  ,0
  XXXOXOO,1
XOOO XXXO,0
OOXXXXOOX,1
XOXOOX  X,1
OXOOXXOXX,1
 OXXXXOOO,0
XOXXX OOO,0
OOXXXOOXX,1
OXOXOXXXO,1
XX OXXOOO,0
  XOXOOXX,1
XO OOOXXX,0
OOOXXXO X,0
OXOXXO X ,1
 X  XOX O,1
 OOO XXX ,0
 XO X XO ,1
XX XOOOXO,0
XXOOOX XO,0
XXOOOOXX ,0
XOOOXX XO,0
OXOOXX X ,1
XOXOOX X ,1
XOXXOOXOX,1
 XXXOOX O,1
OXOXXXOOX,1
XOOXXOOXX,1
X XXO XOO,1
OXXOOXXXO,1
OOO XOXXX,0
OX  X X O,1
 XOOX XXO,1
  XOXXOOX,1
XOXOXOXOX,1
OOXOOXXXX,1
XXXOOOX O,0
XOXXOXXOO,1
XXOOXXOOX,1
O XXXXOOO,0
OOXXXOXOX,1
OXO XXOX ,1
XOOXX  XO,1
 XOXOOOXX,0
OOXXXXOXO,1
OOXXXXOXO,1
XOXXXOOXO,1
OXO XXO X,1
XXOOXO X ,1
OXOX  XOX,1
OOO XX  X,0
XXOXXOOO ,0
OXOX XXO ,1
XXXOOO XO,0
XOX OXOX ,1
OXOOXXXXO,1
XXOOOX OX,0
OOOX XXOX,0
 X OXXOOX,1
OOO  XX X,0
XOOXXOXOX,1
XOXOOXXOX,1
OOXXX XO ,1
OXO XOX X,1
XOOXXXXOO,1
OOXXXXOOX,1
XOXXOXOXO,1
OOOX X X ,0
XXOXXOOXO,1
XOXOOOXX ,0
XOOXOOXXX,1
 OX X  XO,1
XOOXXXOXO,1
OXXOOXXOX,1
OOXXXOOXX,1
OXXXOOXXO,1
OXXOOXOXX,1
XXXOXOOXO,1
  XOOOXX ,0
OXXOX XO ,1
OXXOXXOOX,1
 XOOXO XX,1
XOXOXXXOO,1
OX OXXX O,1
OOXXXOXXO,1
X   OOOXX,0
 OOOX X X,0
XXOOOXOX ,0
