board,winner
OOXXXXXOOXOXXX XOOXXO OX OOOXO X OX  XX X OXOX OXO OOXOOOOOOXOXXOO OXXOXXOXXX XOO,0
X X  OOXXXXX   XXOXOO OOOOXOO XOXXOXO X OXXO OOOO   X XO  OXOX OO   X O X OX  XX ,0
OOOXOOOOOXOXXXX XOOXO XXXO  X XXXOXXOXXXOOOOOXOXOOOXXOOXXXOOXXOXXXXOOOOOXOXOXOX X,1
XXOX XXOOX O OOOOOXXOXOOXOXXXOO   XOOO X  OXXXOO OOXXO XXXOOOXO  OXOO XXOXX XXXXO,0
OOO XXXOOOX  XOO O O OX  X  X OXO    X OXOOXO    XXX   OOOOOXXX  XXO XX OX X  OXX,1
XOOXXOOOOOXOOOXOXXXXXOXOOOOOOOXXO XXO XXOOX XOXXOXX OXOO XXOX OXOOXOXO XXXXXXOXOO,0
OXOXOOXXXO OXXOXO XOXOOXOXXOOX XXXXXXXXX OXOXOOOOO O XXXXX OO OOOOOOXOOOX OOX  XX,0
OXXXOOOOOXXXOOOXXOOOXXXXXXXXOOOOOXXOXOXXXOOXXOOOOOOXXXOOXOOOXOXXOXOXOXOXXXOOXXOXX,1
XXXOXOXOOOOXXOX XOOOOO XOOO   XXOOXX XOXOXOXXOXOOXXXXOXOOXXOXXOOO X OOXOXO OXX  X,0
XXXXO OXOOOXOX OOO XOXOOO OOXXXOOOXXXXOXXOXOXOXOOXXXOOXOOXXOO OOXXXOXOO XX XXO XX,1
OO OX  XX  XX  XX OXXOXXOX XOOXX X  O X XO  O XOOOX   OXXX O O  XOO   OOOX OOXOOX,1
XXOOOXX  OOX OOXXOXOOO XOOX O  XOXOO XOXOXO  X X XXOXOXXO OXXXOX OOXXOOXXOOXX XO ,1
  OX XXXOXO OOO XXXOXO XOXO  OX OOXX OOO XXOOO  OOXXXOOOOXXOX X XXO OXXOXXOX X OX,1
X   OOOXOXOXOOXXXXX XO OXOOXXXXOXXOXOXOOXOOOOOOXXOXOXOOXXOX OO OXXXO XOXOOXXOXOXX,1
 XO XXOOOXXXOOX OXXX OXXOX OOXOXO OXXXOXOOOOXOOXOOOXXXOOOOO O X   XXOX OOX XXXOXX,0
O XOXOXOXXXOXX XOXXOOOOX XXXOOOXOOXOXXX XOOOXOOXOXOOXXOOOOXOOOXXXXOXOXXOXXOOOO XX,0
OXOOOOXOO OOXOOOOOXO XX XXXOOXXXXOOXOOXXX XXXXXO OO   OOXOXXOOXXXXOOOOXX XOXXXXOO,0
OXOOXXXXO OXXXXOOXO XX OOXOOXX  OXOOOOOOOOXOOOOOOXXOOXO OX XOXXXOXOXXXXXXXXOX O X,0
 XXXO  OXOXOXXOOXOOOOXXX XXOOOXOOOXXXXOOX  XOXO OOXXXOOOOOX XXOXOXXXX XX OOXOOOXO,1
XXOXOOOXXOXOOXXXXXOXXOOOXXXXOXXOXOOOOOXXXOXOOXOOXOXOXXXOOOXXOOOXXOOO OXOOOOXXXOXX,0
OOOOOO OX O XOOXOX O X XX X XXXOO  XOOXOOX XXXOOXXXOXXO OX XX OXO OXOO X XX XOOXO,1
OOXXXXXOOOO O OXOXO XOOOXXXXXOXXOXXXOOOXXOOOXOXOOXXXOXXOXXOXOXOXXOOXOOOXXXOOOOXOX,0
OXOXX XOOOXOOX XXOXXXOXOOOXOXOXOXXXOOXOOXOXOXXOXXXXOXOXXXXOXOO XO OXOOOXOOXOXOXOO,1
XX XXO OOX  X OO O  XOOXX XOOXO   XX OO OXX    OXOOO O   X  OOO X   OXX  X X OXX ,0
XOOOXOXOXOOXXOXOOX XOOOXXOXXOXOOXOOOXXOXOOOXXOOOOXXXOOXXOXOXOXOXXXXOOXOXOXXOXOXXX,0
OOXXXOXXXOXXOOOOXOXOOOXXXO  XOOOXXOXOOOXOXOOOXOXXOXOXOOOXXXXOXXOXOXXXXOXOXOXOOXOX,1
  OOOXO OOXOOXXO XXXXOXXOXOOOOXXXOOXOOOOOXO OOXX OOX OXXXXOXXXXXXOOXXO OOXXXOOXX ,0
OOXX XO  XO XXXX XX XXOXOX OOXXX OOXXX XXXOO OXOOOOOOOOOXOXOO X OOX OXXOXOXXOO  O,0
OOX   XXO OOOXXOOX  XXXXXOXXXOOO O XXXXOXOXXOXOO XOOXXO OOO  OXXOO OOOXO  X XXXO ,0
XXXO XXXXOOOOXOXXOOOOXOOXOOOXXOXOXO XXXOOOOXO OXXOXOXXXOXOOXOXXXXOXOXOO XXOXOXOOX,1
OXX XOXOOXOXOXXXOXXXOOOOXXXOXXOXXXXOOOO OOOXOOOXOOOXOOXO OXXOXXXOXXX XXOXOOXXOXOO,1
OOXXOOOXOXXXOXOOOXO XXOXXXOOOOX XOOOXXXOXXXOXX XXOOXXOOXXOOOOOOXXXOOOXOOOOX XXXXX,1
XXOOOXXOOXOOXOOXOOOOXOXXXXOXOXOOOXXXXOOXOOOXOOOXOXXXXXXOXXXOOOOXXXXXOXXOXOXOOXOOX,1
XOXOOOXOOOOXOXOOXOXXXXXXOXXXOOXXOXXOOOOXXXOXXOOOXXXOOOOOXXOOXOOXXXOOXXOXXXXOOOXOX,1
XXXXOOXOXXOXOXXOX XXOX  XOXXOXXX  OOXX OOOXX O OXXOOOXX OOOOXOOXOX OXO XO O OOOOX,0
O X X X XOOXXOXOOOXOX XOXOXXOOOOOXXXOXOOXO XX OXOXX OOOOOXOOOXXXXXXOOO XXOXXOXOXO,0
XOXOXOXOOXOXOOXOXXOOOXOXXXOXXXXXOXOOXXOXXXXOXOOXOXOXXXOXOXXOOOOOOXXXOOOOOOOXXXOOX,1
OOOOOXXOO XXXXX O OXXOXOOXOOXXXOOOXXOOXXXOXXXOXXOOOOOXX X OXX OXOXOXOOXXXOOXXXOOO,1
XX OXXXOOOXOXOOXOXOXOOOOXOOOOXXXOOOXOX X XXX XOOXOXOOXOOOOXXXOOXXXOX XXXXXOXOOOXO,0
OOXXXXXOXOOXOXOXOOXOX OXXOXXOXXXXOOOOOOXXOXOOXOOOXOOXOOOXXOOXXXXOOXXXO XOOXOXXOXX,1
XOXXXOXO XX OXX  OXOOX XXOXO XOOOOXOOOXXXOXOXXXXOOXXOOOXOXOOOXOXOOOXOOXOXXXXXXOOO,1
 XXXX  XOXOOXOXX OXOOXOXXOOXO    OOXXX OOX XOOXO XXOOOOXX  XO   X   OOO XXOXXOXOO,1
O OO  XOXO XX OOXXOXOX XXOOOXOXX XO   OXXOOXXXXOOXXX XXXXXOXOO OXOOOOOOOXXOXO  OX,1
X OOXXXXXX X OXXXXOOO XO  OOXXOOXO  OOXXXOOXXOOOOXOOXXOXOOOXOOOXXXOXOXOXOX XXOOOX,0
XOXXOOOO XOOOXXXXXOXXXX OOXXOXXXXXOO OXXXO  OXOOOOOOOOXXXXOOXOOXOXOXXXXOOOOXOXOOX,0
OOXXXOOXOXXXXOXOX  OOXXOXX OOXOOXOXOXOOOOOOXX OOXXOOXXOOXXXOXXOOXOXOOOXOXXXOXOXXX,1
OXXOOOXO XXOOOOXOXXOOOOXOX  OXXXOXXXOXXXOXOOOOXXOOXOXXXXO OOXOXOXXXXXOXOXOOXO O X,1
OXX XOOOOXXXX XXOXOXXOXOO OXXOXXOOXOOX OOOX O OOOXXO XXXXXOX XXXOOOX OOOOXXOOOXOX,0
OXOOXO X XXXOO O O XXOOXOXOXOOOOXXOXXXOOOX OOXOX XOOX XXX O  XXOXOOOOXOXXOXXXO XX,1
O XOOO XO O XX X XXO   X XOXX OOOO XX OXXXOO   OXXO  OOOOXXO XXOOXX OOOO O XXXXX ,0
OOOXOOOOOXOOOXOXXXXOOOX XXXOOOXX OOXXOXX OX OX XOXOXXXXOXOXXXXOXOXXO OOXXOOXOO XO,0
XXXXXOOOOOOXO OXXXXXXOOXXOOOO OXXOO XOOX XOOXOXOOOXOXXXXO  XOOXO X  OO XXX OXOXXO,0
OOOOX XXOOXXX  OXOOOXXXO X OOOXOXOO OOOXOOXXXXXXXXOXXXOXXXXXOOOXXXOXOXOO XO OOXOO,1
OOOOXXXXXXOOXXXXOXXXXOOXOXOOOOOOXOOOXXOOXOXXOOXXXXXXXOXXOOXOOXXOOOOOXOXOOXOXXOXXO,1
XOOXOXOXX XOXX  OOOOOXOOOX XXOXOXOOO OXXXXOOXXXOOXX  OOX  XO OOOOOX XXXOX X   XX ,1
OX OOOXOOXXXOXXOXXXXXX OOOXXXXOXOOXOXXXOOOX XXOOX XXXO OO XOOXOOXXXOXOOOX OOOOOOX,0
XXOOOOOXXOOOXXXXOOXOOXOOOXOXXXXXOXXOOOXXXOXOOOOOOOXXXXOOXOXOOXOXOOXXOXXOXO XXOXXX,0
OXOXXOXOXXOXOOOOOXOOOXOOOXOOXXOXOOXOOXOXXXXXXOXXOOXOOXOXOOXXXXOOXXXOXXXOXOOOXXXOX,1
XOOX    XOOOOXOXXOXO XXXOOOXOXOXXXXOOOXOO OX XXO OOXX X O OX XOO OOXX  XXXOOX XOX,1
OXX X XO X  OOOOOO   O  O XOOOXXO OXXOXOOXOO OX O  XOXOXXXOOXXOX XX XOXX OOX XXX ,0
OX  OXXOXXXOXOOOXOXOOOXOOXXOXXXXOOXOXOXXXOOXX XX OOXOOXOOXXOXOOXOXOXOOXOXOOXOO XX,0
O XXXOXOOX  X OXX OOXXOOOO XOXOOX XO  XOOX   X XXXOX XX OXOOO XXXXXO OOOO OXOOXXO,1
XXOXOXXX OXXOXOOXOOOXOOXXOOXOXOXOOOOXXOXXXX XXOOOOXOXOOOXXXXXOXOOOXXOXXXOOOXXOXOO,1
XXOOXOXXXOXOXOXXXOXXOOOOXOXXXXXXXOXOOXOOOXXOOOOX OXOO XXXOOOXXXXOXXOOXOOOO OOOXXO,0
   X O OX XXX XO X  O  OXXOXX  OOOX X XXO XO  OOXXXXOOOXXO XOO OOOXOX  OOXOX XOOX,1
X   O  XXX XOOOO XOOOOO  X XOXXOOXXXXXOOO X XOX O  OXX OOOX  XXX XXOOOXO XOOX X O,1
XOOXXXOOOXXOOOXXOXOOOXOXX XOXXXOXXOXOOOXOXOXOOOXOOXXX XOOOXOXOXXXXOOXOOXXOOOXXXXO,1
 XOOOO OXXOOO XXXOOXXXXXOOX XXXXOOXOOOXOXOXOO XOX XOXOOX OOXOXOXOOX  O XX XOX XOX,1
XOOXOXXXXXX XOXOOOOOXOXXOXOO X OXXXXXOOOXX OOXX OXX XO XOXO  XO OXOOXOOOXXXOOOXOO,1
OXOOXXXXOOOXXOX XXXOXOXOOX OOO XXXXX OOOXOOXXOXOXXXOXXOXXXXOXOOXXO OXOOOOOOOOOOXX,0
OXO XXOXXX OOO OXXXOXOX OOOOX  OOO  OOOOXXXOXOX XX  XOXXOXO XX OXXOX XXO OOOXOOXX,0
OXXOOXOOXOXOOXOXOXOOOOXXOOXO XXXOOOXOOO XOXXXXXX OXOXOOOOOXXXXXO XXX XOOXXXX OOXO,1
XOOX OOXOXXOX  XO OOX  XX      XOX OX  OXOX OX X OXXOOOO O XOOXX OXX OOX OXXO  X ,1
OOXXOO OOXOXXXXXXXO XOOOOXOXXXXOOOXOXOOXOOOXOXOOOOOXXOXOXXXOOXXOOXXXXXOXOOXXXOXXO,1
O XOXXXXO O XXXO XOXXOOXXX  XXXOOOOXXOXX  OOXO  OOO  O OOOXOOOOO XXXO O OXXXXXX O,0
XO  XX OX XOX OOOXXOXOOOOXXO XX XOOXX OOX  XO OXXOOOXXXO XOXX  OX OXOXOOXXO  X OO,1
OOXOXXXXOXXOXXOXOXOOOO  XXXOOXOOXOXOOXO XXO  X XOOXXXOO OX XXO OO XOXO O OXXXXXOO,1
XOOXOX O OOXOOXXOXXOO XXXOX XOXXOXO XOOXXXXXXXOX OOOOXOXOOXXOOXOO O OXOXXXXOOXOOX,1
OXXOXXOOXXXXOOXOX OOXOXXXXOXOO XXXOXOXXOXOOXXOOO XOXOXOXOOOOOOXXOXXXXOXOOOXOXOOXO,0
XOXXXOXXOOXOO XOOXXXOXXOXXOOOOOOXX XXOOXX OXXOXXXOX OXXOXXOOOOXOOXOXOO OXOOXOXOXO,0
XXXOXOX OOXOXXOOOOXXOXXOXX O OX XOOOOOOOOOXOOXXXX OXOOXOOXO OXXO X XX OXXXOXOOXXX,0
 OOOXXXXOOXXXO OXOOXXXXOXOXXXOXOOXXOOOOOOXXOXOOOXXOXXXOOXXXOXOOXXX XOXOOXOOXXO OO,1
O OOXO  O O O O OX OXXXX  OOOXOO XOXXOOXOOOXXXO  X X XXXXOOXO XXXXOXXO XXXO XOO O,0
XOXOXOXXX  OX OXOOXXXOXOX X OXOXOXXXXXOOOX XXOXXO OOXOOXOXXOXOOOO OOXOXXOXOOXOOXO,1
XXXOOXOXOO  XOXOOO XXXOX OXOXOO XOXXOX XX  XOOO OXXOO OOOOOXXXXOO X OOOXOXXX XX X,1
OXX  XOXXOX XOOX OO   OOOOXOOOOX O   X  XOOXXOXO OXXOOXXXXXOO OXOXO X X X XX O OX,0
O OXOXOXXOXXOXOOOOXOXOO OXOOXXOXOXXO XOOOXXXOOXXXOOOOOOXXOXOOXXXXOOXXXXXOXOXXXO X,1
OOOXXX XO XXXX  XXXOOX  OXOOOOX  X   OXO O XOXXO O   OXXOO  O OXXOXX XO X   O OXO,1
XOXXXOOXOOOXXOXXXOOOOOOOOXXOXXOOXXXXOXXOOOOXXOOXOOOXXOXOXXXOXOXXXOOXXOXOOOXOXXXOX,1
XO OXXOXXO XXXOOO XOOXXXXOXXOOXOXOOXOXXXO XXOO OXX OXXOO OXOXOOOOXOXX  XOXOXOOOX ,1
O  XX XXXXO XX OOX X X OXXOXOO XXOOOXO  OOOOX XXOXOOOOOOXXOOXOX OOOOXXXOXOOOXXXXX,0
XOXX XO OOXXOOXOO XX X X XOO XXO XXOXOOO  XO OXOOXXOOOOXXOOOOOX O  XXXXX XOO O XX,0
XOOXXOXXOOOXOOOXXOXOXOOXOOX OOXXXXXXXOXXXOOXOXXOXOXOXOOOXXOXXOOXOOOXXXXOXXOO OOXO,1
XXXOXX OXOO XXOXOXXXOOXXOOOOOOXXXXOOXOXXXOOOXOOOXOXOOOXOXXXOOO OOXXXOX XX XOOO XX,1
XOX OOOX OXXXOXOXOXOXOOXXOXOOXOXXXOXOXXOOOXOOOOOXXXOXXXXOXOXXXOXXOXOXXOOOOOOOXOXX,1
OXOOXXXOXOXXX XXXX XXXOOOOXOOXXXOXXXXOOX OXOXOXOOXOX XOOOOOX OOXOOXOXOOXOOOXOOXXO,0
 XXOOXXOOXOXXOOOXOO O OXOXXXXOOOXOOXXOXXO OXXOXXXXXXOOXXO OXOOOXOXXOO OOXOO XXXXO,0
OXXOO XXX XOXOOXOXXOOXOOXOOOXOO OOOXXXXOOX OOOOXXXO XXXXXXXXOXXXO OXOOXO XXOO OO ,0
XXXXOOOOOOXOOOXOOXXOOOXOOXOXOOOXXOOXXXXOXOXOXXOOOXXOXXXOOXXXOXXXXXOXXOXXOOOXXOOOX,1
 OOO XOXOXXO OXOO  OX OXOOOO XOXOXOX XXOXXOOOOX  OXOOXOXXOX XOXXX XXXOXXXXOX X OO,1
XOOOOXOOXOXXXOXXOOOOOXOXXXOOXXXXOXXXXOXXOOXXXOXOOXXXXOOXOOXOXXOOXOOXXXOOOOOXOOOXX,1
OOOOXOOOOOOOX OOOXOOXOXXXOXXXXXOXOO OOXXXXXOXOXOO XXOXX XOX XXXOXXOOXXXOXO XXOOXO,1
OOOOXXXXO  OXXOXOO OOX O  XX OXOOXXOXOOXXOOOXXXXXOOOX OXXOO XXOXXXOOOXOX XO OX XX,1
XOXXXO XXXOXOOXOOXX OXOX XOOOXXXOXXOXOOOXOOXOOOOOOXXOXXOOOXXOXO XXXOOXOXXXOXO  XO,1
 XOX OXXXOXX OX XX  O XOOXOOOXXOXOOXOX XXOOXXOOOOOXXOOXXXX OOOO XOOOXXXOX OOO X X,0
XO XOXOXXO  XXOXXOOOO OXO OOXXO XX  OOXOOXX  XXO OOXX OOXXXXO XX   XXO OOXO OXOOX,1
 OOX OOXOX    XXXXXOXO XOOXOOXOXOOOXO OX X OXO X OX XX XXO O  O OXX XO XO OX XOOX,1
XOOOO  XOO  XO XX OXX OOOOO O X OO OOXOXO XXXOX XX XX O  OOX  XX XXOO X  X X  O X,0
XOOOXOOXXOXXXOXXOOXXOOOOOX OXXXOXOXOXOOXOXOXOXXXXXXXOOXXXOOXOOXOXOOXO XOOXXOOXXOO,1
   XX O X XX   OOO  X OOOX O XO X X  X XO  X X  XOXOO XOOOO XXXXX XO XOXXXOOOOOOO,1
OOO O OXOXO O OOXOOX XXO XOXXOOX XXXXXOXOXOXXXXO O  XOXXOOOX XXXX XXXOXOO OO OOXO,1
XOOOOXOOXOOXXOXOXOOXXXXOXOXXXOXXOXXOXOOOOOXOOXXXOOXOXOOXOXOOXOOXXOXOOXXOOXXXXOXXX,1
   OXX  OX XXXXXOXXOOXX O  OO XOO XXXOO O X OX OO XOXX OX OOOXOOOXOOOOOOX X  XXXX,0
 XX OOX OO O XXXXXOXXXXX OXX OXOOXOO OXOXOOXOOXXX OOXXOOOOOXXOOOOXOXXXXOX OO  XO ,0
OXO XXOXOOXXOXXXOOXXOOOXOOOOOOXOOOXXXOXOOOXXXXX XXXOXXXXXOOOO XXOXXOXOXXOOOOOOXXO,0
X OXOOOXOX XOOOOOX XO O XXOOXXO OXXXO O OXXO OOX XX XOXXOXO OX XO OOXOXOX X OX XX,0
XXOO XOOXXXXOOOXXO  XXX O   X OX OOOOXO OOOXX XXXX OOOOXOOOOO XXXOX XOX XX OOX X ,1
XXXOXOOXOOXOXOXXOOXOXOXXOOOXOOXXXXXOOXXXXXOXXOOXOXOOXOOOOXXXOOOXOXOOXXXOOXXOXXOOO,1
 OOXOOXX  OXXXX XOXXOXO  OX OOXO OXOOO XXXXO X OOXO  OXXOX O XXOXX  OO OXOXXOX O ,1
OOOOXOX OOXOXO OXXXOOXOXXXOO XOOOXOXXXXOOO XXXXXOOXXOOOXOXOXOXOX OX XOXOXXXXXOOOX,1
XXXOOOXOXOXXXXXOX XOOOXOXXXOXOOOOXOO OXXOXXXOXOXXX OOOXXOOOOXXOXOOOXXXXOOXXOOOOXO,0
OXXXOOXOOXXXOOOXOOXXXXXOXXOXXOOOOOOXOXOXXXXXOXOOXXOXOXXOOXOOXOOXXOOXXOOOXOOOOXXXX,1
XX  XOOX XXX  OOOOOOOXOXOO X OO X OXXXXOXXOXXOXOXOXOOXX XOOXOO XXXO  XOOOOOOXXXXO,0
O XOXXXXO OXOXOOXXOOOXOOO XXXXXOOXXXOOOOXOXOOXX XOOOXOXOOXXXOXOXOXOXXXO OOXOXOXXO,0
XX OX OXXX OOX OOO OOXOOX  OOOOXO XOX XOOXXO   X X    O XX OX O XX OXX O XOOOXX X,0
OOOOX  X OOX XOOX OX   XX OX X   XOXO XXOXOOXOOXOXXX O      X O O XOX OOXX   X O ,1
OXXOOOXOOXOOXOXXO O XXOOOXOOXXOXO OXOXOXOOX XOXOOOOXXXXXOOOOX X OXXOOXXOXOXXX XXX,0
XXOXOXOXOOXOXOXXXXXOOXOOXXOXXOXOXOXOXOOOXXXOOOOXOXOXOOXXOXOOXXXXXOXOXOOOXOOOOXOXX,1
XXOOXXOOOXOOXOXXOXOX OXXOOOXOOXXXXXOOOOXXOXOXX OOOXXOXXOOXXXXXOOXXOXOOOXOOXOXOOXX,1
XOXOOXXOO XXOOOOXO OOXXXOXOXXOXXXOXOXXOOOXXXXOOOOXOXXX OXXXOXOOOOXOOX XX  OO OOXX,0
OO  XXXXX   XXXOXOXOX OXXXOXOO  O XOOOO OOXOOX  O XXOXX XX  OXOOOO OOXX X OOXXOOX,0
XXXXOOOOOXXXXOO O XOOOXO   OXOXXOX   XXX X OXXOOXX O  X XXOOXOXOO OOO OO OX X OXX,0
  OO OX X     X XO  OX OX  X XOXX  O OOOOXO  O   OX XXXX O XXOXOXO O XX  X   OXOO,1
OXXXOXOXOOOOOXXOXOXXOOOXOXOOXOXXXOXXOXXOXXOXOOXOXXOXOXOOXXXOOOOOXXOXXXXOXOOXXOOXO,1
XX XOOXO O XOXO X X  OXOOOOXXX  XXOOXOOXX O XXOOOOOOOX OXXOOOXXOOXXXXXOXXOO XOXOX,0
 OXOXOXXXXOXXOOOOOOOOXXXOXOXO  XOOOOOXOXXXOXOXXOXXXXOOOXOXOXX OXOX XOOOXXOXXXXO O,1
OXXXXXOOOXXXOXOXXOOXOXOOOOOXOOXXOOXXOXOXXOOOXXOOXXOXXXOOXOOOX XOXXXO OXOOXXOXXOOX,1
OOOOXOOXOOXXOXXOOXO  XX OOXXO XOXO O OX OXO XXOXOXO  OXXXX     XXXXXOXXOOXO OXOOX,1
 XOXXOXXXO  X XOOOXOO OXXOXXXXOXOOOOXOOOOX XOXOOOOXOXXOOXOXXOOOXXOXXOOXXXX XOOOXX,0
XOOXXXOOX OOOXXXOXXOXOOOX OO OXXOO OOXOOXXOOXXXXXXXOOXXXXOXOOXXXO XX XOO  X OOOOO,0
XOXXXO OXOXXOOOX XOXOXXOOOXOOXXXOXXOXXOO OXXOXOXOXOOXOOO OOXXOO  XOOXXXOXXOOXXOXX,1
XOOXXO XXXOXOXOO OXOXOXOOO X   OXOX XX O OX OOX  X  O X X XXXOOXXXXOXOOOOO   XOOX,1
O OO OOOXOXXXO XXXXOXX XX OOOOOXXOX XXO XXOXXOXXXOOOOO XXXO  OXXOXXOOXX OOOOOXOXO,0
XOXXOOXOOOXOXXOOOXXOXXXOXXOXXOXXOOOXXOXOOOXOOXOOOOOXXOXOXXOXOOXXXXXOXOOXXXXXXOOOO,1
OOOXXOXO XX XOXO OX  OXOOXOXOXOXOOXO XOOX XXOX X X OO  OOXOO OOX OX X X XXOXXX XO,1
OOOXX X OX XOXXXXO  OOXXOXOX XXXXX   O   XOOXX XOX X OOOOXXXOXOXXOOOOOXO XO OOOOO,0
XXOXXX OXOXOOXOOXOOOXXOOXXOOOOXOOXOXXXXOXOX O XOXOOOOXXXO OXXOXOOXXXXOXXOOXXOOO X,0
XOOXXOO OXOOX OXXOOXXXOOX OXXOXOOOOOOO XXXOXOXOOXXXOXOXXOXXXXOOOXOOOOOXXOXXX XXOX,0
OXOOXXOOXXXXOOOOXOOOXOXXOOXXOOXXXXOOXOO OXXXOOOXXXOOXXOOXXXOOOXXOXXOOXOOOOXXXXOXX,0
OOOOOXOOXXXXO OOOOOOXXOXOXOXXOXOOXXXOOOOXXXOXOXXXXOXXXOXXXOXXOXOOOXXOXOXOXOXXXOOO,0
OOOXOOOOXXOO OXOOXOXOOOOOXOOXOXXXOOOXXXXO OXXXXOXXOXXXXXX XXXOOXOOXOOOXOOXXOXXXOX,0
OXXXO  OOXOXXOXO XO X O OOOX X  OXO OOXXOXXXOOXOOXXOOOXOOOOXX XXXXOOOXXOOX  X XXX,1
XXOXXXXOXOOXXOOXOOXOOXXOXOXXXOOOOXOXOOOOXOXXOOOXOOXOOXOXXOXXOOXOXXOXXXXOXOOOXXXOX,1
OOXO OXOXXO OXOOOXOXX XOXXOOXOX XXXXOXXOOXXO OOOXOOOOXOOXOXXXOOXXOXXXOXXXOXXOOOXO,0
OOXO XOOXOOOXXOXO XXXXX OXO XO XO  O   OX  X X XXX OO   OXX OXX   X OXO OOXOO OX ,1
OOXOOOOXXOOOXXXOXOOOOXOXXXOOXXXXOXOOOXOOXXXXOXXOXXOOOOXX OOOOXXXOOOXXXXXOOXXXOXXO,0
OOOXOXXOOXXXXOOOOOXOXXXXOXOXXXXXXXXOOOOOOOOXXXOXOOOOXOXOOXXXXOOOXXXOOXXOXXOXOXXOO,1
XXXOXXXOOXX XOOX  X OOOXOXOX XX OOOOXOXOOX X  OOXXOXOXXOXOOOXOXOOOXXOXOXXOXOXOOOX,0
XXO   XOXXXXXOOOXOXOO  OOO   OXO  XXO XXOO OOXOXO OXOOXXXXOXXXXXXOXOOXXOOOOOOXOXX,0
XOOXOXXXXXXXOOOXXXOOOOXOOXOOOXOXOOO OX XXOOXXOXOXOXXXOXOX OOOXXXOXXOXOOXOXOXOOXOX,0
OOOOXXOOOXX XXXOXXXXOOXOOOXOOXOOOXXXXXXOOOXOXXOXXXXXOXXOOXOOXXOXO XXOOXOOOOXOOOX ,0
OXOXOXOOOOOXOXXXXXXXOOX OXOOOXOXXOXOOXOXOXXOXOOXXOOOOXOOOOXOXXXXXOXX  XOOXXOXOOXX,0
OOOOXXXXXXOXOOXXXOXOOOOXXXXOOOOXXXOXOXXXXXXOXOOXXOXXOXOOXOXOOOXXXOXOOOXOOOOXXXOOO,1
OXOOOXXOXXXOXXOX OOOXXXOXOOXOXOOOXOXXOXO OXXOOXOOXOXOXOXXOOXXOXXXOXOOOXXXXXXOOOOX,1
 O   O  OXXO X  O  XX  OOO OOOOXO  XX  OOX OOX O XOXXX    O   OO  XX XXXXXX X O  ,0
OOOXXOOOXOOOXOOOOOXOOOXXOXXO XXOOXOXXXOXXXOXXOOXOX OXXXOOXOOXOXOXXOOXXOXOXXOXX XX,0
 XOXOOXXX XXXX XOOOOOOXXXXOOXXOOXOXOX OOOXXOOOOXXX XXOOOOOXXXXOXOXXOXOOXOOXXOOX O,1
XOOOXX OXOXOOXOOXXOOOXXXOXOXXOXXOOXOXXXOOOXOXOXO OXOXX OOXXXXXXOXOOXOXOXO OOX O X,1
OXO O XOXO   OX  OXX XXO OXX  XXXO XOOXX X XXOXXO OXOX OXOO OOOXXOOO OOOOXOOXXXXX,1
X XOOXOXXOX XOOOOXOOOX XOX XOXOXOXOXXXOOX XOOO XOXXOOOXXXOOXXXXXXOXOXOOOXXOOXOOOX,1
X  XOXOXXOOXXXOOOXOXXXXXOXOOX OOOOOXXXOOXOOOXXO  OXXOOOO OXXXXOXXXOXOXXXO OOOOXXO,0
XXXOXOXXXXXXXXOXOXXXOXXOOOOOOOXXXOOOXXXXOOOOXOOXOXOOOXXOXOOXXOXXXXOOXOOXXOOOOOOXO,1
O XXOOXXX XOOOXXOOXX OXXXXXOOXXOXXXXOOXOOXXO OXXOOOXOOOOXXOOOXOXXX OOOOX XOOOXXOX,1
OOOOOOXOOOXXXXXO XXOXXXXOXOXX OXO XOOOOXXXOOXOXOXOXOXXOXXOOOXXOOXO XOOXXXOXOOXXXO,1
OXXOOXOXXXXXOOOXOXXXXOOOOXOOX XOXOOXXXXO XOOOXXOOXXXXOXXOOOXOOOOOXO OXXOXXXXOXOOO,0
OOXX OXXOXXXOXXOX X XXXOXOOO OX OXOOOOO OOXXOOOOOOXXXXXXOOO XXXXXOXOX OXOXXOOXXOO,1
OXOOOOXXOXOXOXXXOOXXOOXOXOXOX OXOXOXXX OO   XXO OOOOOXXOXXXXX OXXOXOOXXOXO OX  OX,1
XX X OXOOX O XOO O  O O  X OOOO XX XXX OXX OXOXXXX  OXXO   OO  XXXOO O OOXOXOXX O,0
OXXOOXXOXOOOOOXXOXOXOOXOXXO OXXOXOXOXOOOXOXOOXXXXOXOOXOOXOXOXXXOXO XXXXXOOXOOXXOX,1
XXOXXXOOOOOXOOXXXOXO OXXXOXXOOOOXOOOXXXOOXOOXXOXXXOOOOOOOOOOOXXOXXXXXXXOXXXXOOOXX,0
XOOX XXXOXXOXXOOXXXXOXOXXXO XOOOXOOOOOOOOOOXOXOO  XXXXXXXOXOX OX  OXXXXOOOOOOXO  ,0
  OOXOXXOXXOX  OX XXOXXO OOOX OXX OOOXXXXO OX  OXO  OO  XXOOOO  O XOO OOXXXXX XXX,1
XXXOOOOXOXXOXXOOXXXOX OO OXXOOOOOOOOOXXXXXOOXOXOO OOOXOOOXX X XXXXXOXXXOXOXOOXOXX,0
XOXXOOXX XXOOOOOXOXOOOXXOOXOOXOXXOOXOOOXXOXOXXOXXOOX XXOX XOXOXOXOOXXOXXOXOXOXXOO,0
