board,winner
XOXX OXXXXOOXOXOXXOOOOO  ,0
XOXXOOOOXOXOXOXXXOOXXXXOO,1
OX OXX  XOOOX O XXXXO OOX,1
OOOXOXXXXXXXX OOXOOOX OOX,1
O X OOXXOOXOXOXXXO XOOXXO,0
 XOOXOOOXOOXOXXXXXOX OOXX,1
 XOOOXXOXXXOO OXOOXXO XOX,0
XOOOXOOXOXXOOXXX OOXXXXOO,0
X X XXXOXOXOXOXOOO OXOOXO,0
XOOOOXO OOOXXOXXXXOXXXOXO,0
XXX  XXX OXOOOOXOOXXX OOO,1
XOXXOOOX OXXXOXOOOOXOXXXO,0
XOXOOXOOO OXOOXOXOXXXXOXX,0
XXXO O XXOXOOX OXXXO OOXO,1
OXXOOOOOXOXXXXOXXOXOXOX O,0
O XOOXOXO OOXOXXXO X XOXX,1
OXOOXXXOOXXXOXO  XOOXXOOX,1
O OXOXX XOO OOXXOXXXOXO  ,0
XXOXXO OXO  XO  OOX OXO X,0
 OXXOOX XOX XO OOXXOOXXXO,1
XOOOXXOXXOOOOOXOOXXXXXOX ,0
XOOOOXOOXXXXOXXOOOXXXO XO,0
 O XOOOOXO XOOXXX   XXXO ,0
OOOOXXOXOO  XXOXOO XXXXOX,0
XXOOXX XOXOXX  OOXOOOOOXX,0
OXOOXXXXOOOOXOOXXXXXOOXOX,1
OXX OXOOOXXOXXOO XOXXXO O,0
 OXOOXOX XOXOOXXO   XOXX ,1
XXO  XOOXXOXXOOXXXOXOOOO ,0
OXOO  X OXOXXOOOOXXOX XXX,1
OXOXOOOOXXOXOOOX OXXXOXXX,0
XO XOOXOXXO XOOXX   OX OX,1
 XXOOXOOOXO XX XOXXXOOOXO,0
 XXXXXXO XOOOOOXOOOX O  X,0
OX X  OOX OOOXXX  X  OXXO,1
OXOXOXXXOOOXOO  XX   XO X,1
 O OXX OXOXXOOOXO X OOXXX,0
 XOXXXOXXXOO XO OOOXOOXXO,0
 OXXX XXOX OXXOOX OOXOXOO,1
OXOO OXX  XX X  XOOOX    ,1
X OOX  XXX   OO OO XOX   ,0
OXXOOOOO OXO   XXXXXX O  ,0
O  X  XOXO  XXOOX XO X O ,1
OOXO  OXX XXX O OXXXOOOX ,1
OOOXOOXXOXXXXXOXXXOXOOXOO,1
XOOXXOXOOXOXXOXXOXXXOOOOX,1
OXOOOOXXOXO XXXX OX OXOX ,1
OXOXOXXXXOXXXOOOOXXXOOOOX,1
OX XO X XO OX  OXX O OXOX,1
X OOXOOXXXOX XXXXOOOOXOXO,1
XXOOXOXXXOXOOXOXOOXOOXOXX,1
O XOOXXOX XXOOOOX OX XXXO,1
OXXXXOOXOOOXOOXXXOXOXOOXX,1
XXOX XOXXOXOOO OOXXX XOOO,0
XOOOXOXXOXOOXX    X  OOXX,1
XX OOOXXO XOOXXXOOOXX X O,1
OOOOXXOXXOX OXO XXXXOXOXO,1
XXOOXOXOXXXXOXXOXOOXOOOXO,1
XOXOXXOOXXOOOXOXXOXOXOOXX,1
  XOOOXXX XOO OO OOXXXXXO,0
XOXXXOO OXOXOOXOOXOOXXXXO,0
 XXOOX X O X X XXO OXO OO,1
XX O XOOOO OOXXOXXO  OXXX,0
 X O OX OOOXXXXXOOXXO O X,1
OXOXXOOOX  O X O XXXO XOX,1
XOOXOX X O  XXXOXXOXOOOXO,1
OOXXXXOXOOOOXXXXXOOXXOXOO,1
XOXOXOOXOXOOOX  XXOXOOXXX,1
OOXXXXO XX XXOOOOO OOOXXX,0
  XXX  XO O X O X O  XO O,1
XXOOOOOOXOXXXOO XXOXOOXXX,0
 XOXOXXOXOOOOO X  OXXXX O,0
 OXOOXOXX XXOXXOO  XO  XO,1
O XOXO OXOXXX OO XXXOXXOO,1
OXOOX OXX  OX  XOXO XOXOX,1
X OXOOOOOOX XX XXOO  OXXX,0
XOOOOOOOXXXXXOXOO OXXOXXX,0
OXOX OXOOXXXXXX  XOXOOOOO,0
XXOOOXXOXOOOOXXXXXXOOXO O,0
XOXX XXOXXOOOOX OXXXOOXOO,1
XXXOXXXOOXXXOXXOOOOXOOOXO,1
OXOOOOXOOOXOXXOOXX XXXXXO,0
O OX O XOOO XOX XXOX X  X,1
XO OXO  X X X O X    X OO,1
  XX   OXXO OXO OXOO XXXO,1
OXXOXX XXOOXOXOXOX  OX OO,1
X OOX  XXO OX O XXO OOXX ,1
XOOXXOXXO OX O XXOO OXXOX,1
 OXOXXXOX OOOXXOXOOXXOXOX,1
XOOXOOXXOOXOOXXXOXOXXXXOO,1
XXXOOOOO OXOOOOXXXXOXXOXX,0
OOOOX X OOXOX OOX XX  XX ,0
XOXOXOOO OXXOOOXOOXXXXXOX,0
XO OXXOXOXXXO XOOXOXOOXXO,1
OOOOO XXOXOXXOXXXOXXXOOOX,0
 XO OOXXO  X    XXXOO OX ,1
 OOX OOXX XOXXOXX XO OOX ,1
XXOX  OOXXXOOX XOXXOO XOO,1
XOOOXOOXOXOXXOOOXXXOOXXX ,0
XOXXXOOOXOOXOXOOXXOXXOOXX,1
XOOXOXOXOXXXXXXOXOOOOXXOO,1
OOOXXXOOXOXXOXXXOOOX XXOO,0
OOXOOXOOO  XOXX XXOOXXX  ,0
O OXXOXX XX OOOOOXO XOXX ,0
OXX XX O XOXXOXOO XXOOXOO,1
 OOOOO   OOXX XXX X OXXXO,0
XOXOXXOOOOXXOXOOOXX XXOXO,0
OOOOOXXO XXXX O XOOOXXXXO,0
XOOOOXXOXO XOXOXXXXO  X O,1
    X   X   XOOXOO  O  X ,0
O XX OO OXXOOOOXOXXOXXXOX,0
XOOXO XXXOOOOXXOX OXOOXXX,1
OXXOXOOXOOXOO XXOXX O OXX,0
OOXXOOX XXXOXXOXXXOXOOOOO,0
OXXXXXXOXOOOXOOOOXOXXOXXO,1
XXOXOOOOXXXOX XXOXOXO XOO,1
OXOOO OXXOOXXXX OOXXXOX O,0
O  XOXOXOXOOO O XXX   X  ,0
OX  XXX  XOOOO   XOO    X,0
XXOOXXOXOX XXXXOOOOXOXOOO,0
XOOOOXXXOX XXXOO OXOXOXXO,1
XOXOOOOXOXXOXXXOOOOXXXOXX,1
 XXXXO OXOOX O XXOXXOOO O,0
XXXXO OXXOXX OOXOXXOXOOOO,1
OOXXOXOXOOXXX OOXOOXXXOX ,1
O  OXOOXXOOX  X XO O XX X,1
OOOOXXXXXXXXOOOOXOXOXXXOO,1
XOXOXOOXOOOXOXXXXOX OOOXX,0
OXOXOXO OOXXXXXXOOOXO OXX,1
  X  O X OXX XO XOO OX   ,1
OXOXOO XOXO XOO XXOX XOXX,1
XXXOOOOXXXXOOOXOXOXXOOOXX,1
  XOXO X  X X  O XOOOOX X,1
OOOOXXXO  X OOOX XXOXX OX,0
OXOXXXOXXOXOOXOOXOXOOOXXX,1
XOOXXOOXXXOOXXX XOOXOOXOO,0
XOOOOO XOXOXX XOX X XO XO,0
XX XO  XOO XXOOOOOXXOX XO,0
OOXXXXX XXO OX OOXOX XOOO,1
 XO XXXXX OOO   XOOXOX OO,0
 XO OOXOXOOX   X X OXOX X,1
XXOX OXOXXXXOXXXOOOOOOOXO,0
XXOOOOOXXOOOXOXXO XOXXXXO,0
X  XO OOO O OX     X X  X,0
XOOXXO OOO   OOXXXO XXOXX,0
XXOO XOXOOOX X OX XXOOXO ,0
X XO XXXOOOOOXOOXO XO X X,0
XOOXXOXOOOOXO XXXXXOOOOXX,0
OOO X XXXOO  XOX XO O X X,1
X XOXOOXXXXOOXOOOOOXOX X ,0
XXXOX OOXX XXXOOXOOOOXXOO,1
XOOXXXXXXOXXOOO XOO OXOXO,1
  XOX  X OXXOOXO OX OOXOX,0
OOOOOXOXOOXXOO OXXXXXXXOX,0
OXOX XXOOOOX    X XX XO O,1
XXOXXOXOOOXOXOXXXOOXXOOOX,1
X OX  XO OXOOOOXOX XOX X ,0
OOOXXXOXXOOOOXOOXXOXOXXXX,1
 XX    XX OOXX OXXOOOOOXO,0
XXXXO OXO OXOO OXX  X   O,1
XOOXOXOOOXOXOX XOO XXX XO,0
OXO X XX O X OOOX O XX   ,1
X  XXOOOOXX OOX XXOX   OO,0
XXXOOXOXXOOXOOXXOXOXOO OX,0
OOOXXXOXOOOOXXXXOXXXOXOXO,1
XXOOXXXO X X XOOOXXOOOOOX,0
XOXOOXXXOOXOOXOXOOXXXXXOO,1
 XOOX   OXOOXXOXX   X  O ,1
XOXOOXOXXOXOXOXXXOXOOXOXO,1
OOOOOOXXXXXXXXOOXOX OOXXO,0
XXO  X   OOOX OXOOOX XXOX,0
XXO XOXOXXOXOXOOXOOO XOXX,1
 XXOX  XXOOOX OOXXXO OOX ,1
 O XX XOXOXXOXOXXOXOO OXO,1
OXX XOOX XXOOXXOX X OOOXO,1
  O XOXXXOOOOXXXXOXOOXXO ,1
  OOO O X OX   XXOX OXXOX,0
XOOOOOXXXX  XO   X X XOOO,0
XXOXXOXOOOXOOXXXXXOXOOXOO,1
XXXXXXOOOOOOXXOOOXOOXXO X,0
XOOOXXOOXOO OOOXXXXXOXXOX,0
OOXOX   XXXX X   OOOOO X ,0
OOOO XXXOOXXOOX XOXXXX OO,0
XOOOXXOO XXOOXXX OX OOX X,1
OX X OXO OXXOOXOXXXOX OXO,1
XX OXOX OOXOOXXOXOXXO OOX,0
OOOXOOXXXOXOOXXXXOOOXXXXO,1
OXOOOOXOXOX XOXXXXOO XXXO,1
OXXXOOXXXXOOXOXXOOXOOXXOO,1
XXOOXOOOOXOOXXXOXOOXXOXXX,1
  XXOX OXOXO XOOXXXOOX  O,1
OOXXOX X O XOOXOXOX X XO ,1
OXXXO XOOXOXOOXXXOXXOOOXO,0
OOOXXXOXOOXOOOXXXOXXXXO O,0
 OXOXXXXXO  XOOOOXXOXOOOX,0
 OOOOO  X XX X  OX XOO XX,0
X  X    X  OXOOXOO OOX X ,0
OXXXOOOXOOOXXXXXOOXOOXXOX,1
XOX  OXXXXOOOOOXOXX XOOXO,0
OX  XO OXX  OOOOO XOXX XX,0
 XOOOXXXOOXXXO XOO  XXXOO,1
 X XXXOXO OOXOOXOOXXOXXOO,0
XXXOXOXXOOOXOXOOXXXXOOOOX,1
OXOXOOXXOOXOO XXOXXXOXOXO,0
OX OOOXOX OXO XOXXXOX OXX,1
OXOXXOO OXOOXXOX XXXXOOXO,1
O  XOOXOXX XOXOXOXOOX XXO,1
OO XOOXXXO XOXXOOX XXO XO,1
X  XOX OOXOO X XOO   X OX,0
XOOXXXOOOOOXX XO   XXXO O,0
OXX OOX XOOXXXOXOXXXOOOXO,1
 XOOOXXXXOO XXOXXXXOOOXOO,1
 XOXX XOOOOO    OOXXOXX X,0
OO  XOOXXX  XXXOOOXX OX O,1
   X  XOO   XXOXOOO OXXOX,0
OXXOXOXOOXXXOOXXOXOOOOXX ,0
XXOXXOOXOOXOXOOXXXOOOXOXX,1
OX XXOXOXXOOOXX OOOXXXOXO,1
XXXXXOXOOOXXOOXXOOXOXOOXO,1
O XO OXOOOOOOXXXXOX XXXXO,0
X X O XXO OOXO OOO  XX X ,0
OOXOOOXXXOOXXOXXOOOXXXOXX,1
OOXXOXX OXXXXXOOXO XOXOOO,1
XOXXOOOXOXOXXXXOOOOXXXOOX,1
XOOXXXOOOXOOOXOOXXOXXXOXX,1
OOX OOXOXX X X OXX  O XO ,1
OX XXOXXOXOOOOXOXXXO OOXX,1
XX X OX OO XOOOXX  XOXO  ,1
XXXOXOOOOXO XXOO XXO OXX ,1
XOOOOXXXOXOXXXXOOOXOXXXOO,1
XXXXXOXXXOXOXOOOXOOXXOOOO,1
 XXXOOX O XOOO O   OXX X ,0
XXOXOXOOOX OXXXOXO XOOOX ,0
XXOOXOXOOXOXXXOXXXOOXOOOX,1
OOX XOOXOXXXOXXOXOXOXOO X,1
XO  XXOOO OOXOXOXXOOXXOXX,0
XO  O XXXOXXOOOXOXXOOOOXX,0
O XXO O XO OXXX  X XOOO X,1
OX XOXOOOXOOOXXXOOOXXOXXX,0
XXOXOXOOXXOXXOOOXXOXOXOXO,1
XXOOXXO XXOOXOO OXOXOOXXX,1
XXOOXXOOOXXOOOOXOOXXXOXXX,1
 O XX   X  O X  OXO XOXO ,1
OOOXXXX XXOOXXXOXOOOOOXXO,0
X OXXX OXXOOOXXXO OXOOOX ,1
XXO X OXOXOOXOOXOOX OOXXX,0
OXOXOXOX  OXOXXXXXOXXOOOO,1
X OOXOOOXOXXOO XXO  XXX O,0
XXOX OOXOXXOXX O XOXO XOO,1
X OXOOOOXXXOOXOOO X XXX X,1
OXOXXOOOXX OOXOOXXXXX OOX,1
OOOO XXXOXX XOOXXO XOXOOX,0
XXOXOOXOXXXOXO OXOXXOXO O,1
 XXOXXOXOXOOOOX OXOXXXOXO,1
  XXOO XO XXOOXOO  O OXXX,0
XXOXXOOOXOXOOXOXXOXXOXOXO,1
XOOOOXOXXXOOO OXXX XO XOX,0
  X OOOOOO XX XX XOXXO OX,0
X XXOO OOXOOXXOXOX XO    ,0
X OXXOOOOOX   XX OO XX XO,0
XOXXOXOXOOXOXOXXXOXOOXOXO,1
XXXXXOOOXO XXXOOOOOOXXOXO,0
X OXOXXOO XOXXOXOXX OOOXO,0
OOOOXXOXX   XOOOOXXXXO XX,1
XOOOXXOXOXXXO O XXOXOOXOX,1
XXOOOX OXX XO XXX  XOOOOO,0
 XOXXOXXX OXX OOOOXOOXOOX,0
 X X  XOXO X OX OOO OX XO,0
XXXXOOXXOOOOXXOXXXOOOXOOX,1
OXOOO XXXX X OOOXXO  XX O,1
OOXXOXXXOXXOOX XOXOXOOOXO,0
 OOXOXX XXOOOXXXOOXXOOOXX,1
 XO OXOOO OXOO XXOXXX XXO,0
XOXOOOXXOOOOXXOXOOXXXOXXX,1
OOXOOXOXXXXOXOXXXOXOXOOOX,1
OXOOO X XXXXOOXXXXOOOXO  ,1
XOXO XXXOOOOOOXOX XXOXOX ,0
OXXXO XOXXX OOXOXOXOO OX ,1
OOXOXXXXOOXXXOXXOXOOOXOOX,1
OXXOOOXOOXOO OXXOOOXXXXXX,0
XXXOXXXXXXOOXOOOXXOOOOXOO,1
OOOOXXXOXOOXOOX XXOXOOXXX,0
OOOOOOOXOXXXO XX  XXXXXOO,0
OOXXOXXXXXOXOOXOXXOOOOO X,0
OXOXOXOXOOXXXXOOXOOXXOXXO,1
X XOXXOXXOOXOOOX XXOX OO ,1
XX XXXOX   OOOOOOOXXX OXO,0
XOXOOX O OOOXXXXXOXOXXO O,0
XXOOX    OXX OXX O  OOX O,0
OO XX  X XXO X O XXO OXOO,1
XXOOXOOOXXOXXXOOOOXXOXXXO,1
O  XOXX OOXOXOXXOOOOOXXXX,0
OOXXOXXXO XOXOXOX XOXOOOX,1
X  OOXOXO XOOXXOX OXO XOX,0
X    XXO O X   OXO O X   ,1
X OXOXXOXOOOXOOXOXOXXOOXX,0
XOOOX XXXOO OXO  OX XOX X,1
  XOOX O  OOOX XXO  XX OX,0
XOOOXOOXXOXOX O OXXOXXXXO,1
OXOOO OX XOXXOOXXOX  OX X,0
XOXOXX  XOO XOO OXXOO  XX,1
OOOXXOXXOOXOOXOXXOXXXOOXX,1
O  OOOXXOXOOOXXXX OOXX X ,0
 XOOXOXOOX XOXO O X  X X ,1
OOOOOX  X X XX XXXOXOOXOO,0
XOXOO XXXOOOXOXXOXOXXOOXO,0
OXXOXXOX XO OXXOOOXXOOXXO,1
OXOOXOXOOOXXXXXXXOXOOOOXX,1
OOOXOXOOXXOXOXOXXOXXXXOOX,1
O OXOX OXOX  XXOX OX  O X,1
OXXOXOOOXXOXXOOXXXOXOXOOX,1
 X X     XXX O   OOOOOX  ,0
OXXOXOOXXX  OOXOXOOXO XX ,1
 OO XX OXO  OX  OX OXXOXX,1
OXXXOXOXOOXOOOOX OXXOOXXX,0
 XOXX  XXOXO XOXXXOOOOXOO,1
XXXXOOXOOO OX X O O OOXXX,0
OOOOOOOX XXXXXXXOOXOXXOXO,0
XXXOOOOXXOXOXOOXXOOXOXXXO,1
XO XOXOOX O OXOXXOOXXO  X,0
OOOXXOXOOXXOXXXXXOXOXXOOO,1
XXOO XXOXOOOXXXOOOOXXXXOO,0
XXOXO OXXX OOOOOXOXOX XXO,0
OO OOXXXXXXOOOOXOXOXOOXXX,0
XX XXXOXOOOOXOXOXXXOO XOO,1
X X XOXOOXXOXXOOOXOX OX O,1
OOOOOX   XXXOOOOXXOXXXXXO,0
OXOOOOXXXOXOXOXOOXXX XOX ,1
 OXXOOOOOX XOXXXX OOXOXXO,0
XOX OXO  XXOOXOOXOOXXXXOO,0
XOOOXXXOOXXXXXXOXOOOXOOXO,1
XOOXOXX  OX XXOOOOO XXOX ,0
OO XOXOOXXXXXXOO OXX  OOX,1
 XX XO XOXXX O XOOOOOOXOX,0
O O XXOXXX XOOOOXOXXXXOO ,1
OXXXX OXXXOX OOOOOOOXO XX,0
 XX OX OO OOOXX OXXXOXXOO,0
XOOOOXXXOXXOXXOOXXXXOOOXO,1
OOXOOXXOOXXXXOOXXXOXOXXOO,1
XXXOXOOOOOXOOXXXOOXOO XXX,0
XX XOXXOXX OOXXOXXOOOXOOO,1
OOXXXXO XXOOXX  OOOOOXOXX,0
XOXOOOXOOOOXXXOOOXXXXXOXX,1
 XXOOXXOOXOOXXOXXOXOOOOXX,0
OOXXXXOOOOX XXOO  OOOXXXX,0
O OXX  XX XXX   OOOOOO X ,0
XXOX  OXXXO OOXXO XO OXO ,1
OXOOXO XXOOXOXX XXO XO OX,1
XXO XOOOOOO XXX   XO XO X,0
XXOOOOO XOXOXOOXXOOOXXXXX,0
O XOXXOXOXOOX O X OXX    ,1
X XOOOOOOX OXXX   OXOXXOX,0
 OOOOOXXXOOOX X O XXX XXO,0
OOXOXXOOOOXOO X XOX XXXXO,0
OOXOXOOOOXXXOXOOXXOXXXOXX,1
XOOOX XOOXOOXOOXOXX XX   ,0
 X XXXX OOOOOOX X OO O XX,0
X X O OXX OOXX  OX OOXOX ,1
OXOXXXOOOOOX XXXOXXOXOXOO,0
OXXXXXOOOOOX  OXOX OX XO ,0
XOO OXOOOXXOXXXOO  XX  OX,0
XOX OXOXOX OXXXX OXOOOXO ,1
OOOOOXOO  XOOXXX X XX   X,0
 OX    XOXOXX   OXO  OXOX,1
OOXXOOO XXOOXXX OOX X XOX,1
OOXXXOXXOOXOOXOXOOOXXOXXX,1
OOXOOXOO XOXXX   O   X  X,0
X OXOXOOOXOXXOOXOX  XXO  ,0
XOXO OXOOXXOOX OXOOOXX XX,0
XXOOXXX O  OOXXOXOXOOXOOX,0
XXOXOOXOOOXOXOOO OXOXXXXX,0
XOXOXXO OX OO X OOXOXXXOX,1
OOX XXO OXXX  XOO XOXOXO ,1
O OXXOOXOXOOX X  X O XX  ,1
OOXOXOX XXXOXO XOXO XO XO,1
XOXXOXXOXOXX OXOX OOXOOOX,1
OOXXXXOOXOXXXOXOXOOOXOXOX,1
OOX OXXOOXOOXX XXOOOXX OX,0
OXXOXX OXOXOOX  OOXOXOXX ,1
XO XX   X OOOOOXXX OO XXO,0
XXO OXOOOOOXXX OX XO OXX ,0
OOOOO XOXOO OX XXXXOXOXXX,0
OOXXXXXOOOOOXXO  OXXXXO O,0
XXOOXOOOOXXOXXOXXXXOXOOXO,1
XX XOX OO OOOOXXOXXOXXO  ,0
XXOX XXO  OXXOOOXXXO OOXO,1
XXOXXXOXXXOOOXXXOOOOXOOO ,0
 OX OX OO OOX     XOX XX ,0
OO XX XXO O X  OXOXOXXOOX,1
XOXXOOXOXXOXOOOXXOOOOXXXX,1
OXOOOXOOX XOXOXXOOOXXX XX,1
XOXOXXXO XXXO OOXOOOOOX X,0
OO  XXOOXX XXOXXOXO OOXOX,1
    XO OX OOX    X   XOX ,1
 OOOOOXOXOXXOOXXOXXOXXXOX,0
OOXOXXXOXOOOXOXXX XOOX XO,1
XOOOXX OOOXX  OXXOOXOOXXX,0
X X XO O XOOOX XXXO XOOXO,1
OOXXOOOOXOOOXOXXXXOXXXOXX,1
OOOXXXOXO  XOOOOXXXXOXXOX,1
O XOX OOOXOX OXOXOXXOXX X,1
OOXOXXOXXOXXXXXXOX OOOOOO,0
XOXOXXXOXXOXXXXOOOOXOOOXO,1
   X OO XO   XX  X O  X O,1
OOXXOOOOXXO  XOXOXOX  XXX,1
OX XXO XOXO  XOXOOXXXOXOO,1
OXXXOOOOXOXXOXOXXXXXOOXOO,1
OOXO OOXXXXX OOXXXXOOO X ,1
 OOXXX OOO O XXXOOX OXX  ,0
XXXO OOXXOXXXOOXO OOXXXOO,1
O X  XXXXOOOXOOXXXXXOOOOO,0
  OX XOOXOO OX  X XOXXX O,1
X OOXOXOOOXOXXXOOXXXOOOXX,0
OXX O OXXX OXXOOXOXXOO OX,1
OOXOOXXXXXXOXOXOOOOXXXOXO,1
XOOOOXOX XOOXOXXOOXOXXOXX,0
 OXOXOOOX OO XXXOX XX OX ,1
XOOOOXXOXXOO  XO OOXXXX  ,0
XOXOOXXOXOOXXXXOOOXXOOOXX,1
 XX X   XXOOXX  OOXOO OXO,1
X XOXO XOXO   XXOOX   XOO,1
X  XOOXOXXXOX OXXOOOXO XO,1
XXXO XOOOOOO  OXXO X XXOX,0
XXOOXXOXXXXXOOXXOOOXOOOOX,1
OXO OXX  OXOOOXOXX XOXXO ,0
OOXXXXOXOOXOOXXOOXX  OX O,0
OXOXXXOXOXOOOOXXXXOOXXO O,0
XXXXXO XXXXOXOOXOOOOOOOXO,0
X  X XOOOOOO OXX XXO XXO ,0
XOOOOXOXXOXXOXXOOXOXXOOXX,1
X   O XXXX XX O OXXOOOOOO,0
O OXX OOOXOX X XXXOOXXOOX,1
OOO XXX X OOXXOOOXO   XXX,1
XXOOXXXOOXOX XOO XXOXOOXO,1
XXOXXOOXOOX OOXOOXOXXXOOX,0
XOO XOX OOXXO X OX OOXOXX,0
XOXXOX OO OXOX XOO XOXO X,0
X XXX  XO XOOXOOXOOOXOXO ,0
XXXXOOXOXOXXOOOOXXXOXXOOO,1
XXOXXXOOOXOXXOOOXXXOX OOO,0
OXO  X OXXXO OOXX X XO O ,1
XXO X XOX OOXOXOXXOOX   O,1
O X  O XO O XXOOX OX X  X,1
XOOXOXOOOXXO  XXOOXXXXOXO,1
 OXOO X  OOX   X    X X  ,1
O XO OXXXOXOXOOXXO O X X ,1
XXOXXOOXOXOOOXOXXXXXXOOOO,1
O  X  OXO XX O XX OXXOO  ,1
  XX XO    XXOOOOXO  OOXX,0
XXOOX X O X OO XOOXXXX OO,1
OOXXOO OX X X XOXOOXXXOXO,1
 XOOO OX XOXX X  OO X  OX,0
XOOXX  XXO XOOXOXOOXOXXO ,1
X X OX   XOOOOXXXXOXOOXOO,0
XXOXOOXXXOOOXOXXOOXOOX XO,0
XX OXO XOOX OOOOOX  XX X ,0
OXOXXOXOOX XXOOXXOOX XOXO,1
OO  OXOXOXXOOX XXXXXOOOOX,0
OOXOXO XO X XO  XXXOXOO X,1
OXXXXOOOOO XX XXOO XXOXOO,0
X XOOOXXX OOXOO XXOXOXO X,1
XOXOOO XXX  OXXOO XX OO X,1
OXXXXOXXOOOX OOOXOO OXXXX,1
OOXXOXXOOXXXOXXXOOO XXOO ,1
OXX OXOXXXOOXOOXXXOO XOOX,1
OOXOXXOOOXOXXOXXXOOXXXOOX,1
XOOOXXOOOOXO OXXXXOX  XX ,1
OOXOOOXOXOXXXXOOOXXOXXXXO,1
XOOX  OXOOOXOOXXXX OX OXX,1
XXXOOXOOOXO OXOXXXOOXOOXX,0
XOOOOO  XXX O  OX X XO  X,0
XXXO OOX OOXOOOXOXX XOX X,1
OOOOOX  X XOOOOXX O XXXXX,0
XX OO XOX OOXOXOXOOXXXOOX,0
XXX XO OXOXOOO OXXO XXO O,0
 OXOXOO XXOOOOO  XXXXXXO ,0
 XOOOXO XOOXXXOXXXOOOX XO,0
 XX X O XOX  X  OXO OOXO ,1
XOOXXXXXOOOOOXOXOOXX XOOX,0
OXOXOOXXXOOOOXXXOOOXOXXXX,1
O OOXXXO XX XX X XOOOXO O,1
OOXXOOXX X O XOXXXXOOOOOX,0
OXOOOX O XXOXXXOXOXOO   X,0
  X  OX  OXXXO OOXOX XOOX,1
 X  XXO XXXX  O OOXOOOOOX,0
XX O XOXOO X  O XOO OOXXX,0
XXOOXOOOOXXXOXOX XX OOXOX,1
O  OXXOOXOXOXXOXOOXXXOOXX,1
XOO     OOXOOXXOX X  XXO ,0
XOX   X OXXO XXOOOOXXXOOO,0
XXXX OXOOX XOOXX   OOOOOX,0
  X X   XXOO OOOOO   XX X,0
OX XXXOOOOOXXXOXOOXXOXOOX,0
  X  OXOOXXO XOXX OXOXOXO,1
XOOXOXXXOXXOOOXXOXOOXOXOX,1
XXOOO XXXOOOXXXOOO XOXXXO,1
XOXOXOXOXXOXOXX XXOOOX OO,1
O OXOXOX XXXXOOXOXO  OXXO,1
OXOOOXXO XOXXOXXXXXXOOOOO,0
XOOXOXOXOOOXOXXOOXXX OOXX,0
X X XOXXOOOXOX OOXOXOX O ,0
OOXOXXXOXXXXOXXOOOXOXOXOO,1
OOOOXOOOXOXXXXOOXOXXXXXOX,1
X X    XOO XXO OX OXXOO  ,1
XXOO OXXXXXOOXOOOXOOXX OX,1
XOX   XOXOOXX  XX  OOXOO ,1
OOXOXXO OXOXOXOOOOOXXXXXX,0
  OXOXXXOOOOOX X X OXXOOX,0
XXXOXOXOOXX XOOXOOOOOXOXX,0
O OXXXXOOXXXOOOOXOXOOOXXX,0
XOOOXOXOXXXXOXOOXXOXXOOOX,1
XOOOXO XOOX X XO OX O X X,0
OXXX OXOOXOOXXXXOOOXXXOOO,0
XO  OXXOX OXXX XOOO OXXOO,0
O X XXXOX  OOXOO XXO O X ,1
OOXX XXOOXOXOXOOXXXXOO OX,1
  XOXOOXOXOOOX   XO XOXXX,1
XX O XXOOOXXOXOXXXOXOXOOO,1
OXOXXOOOXOX OXXOO OX XX X,1
 X    XO   X XO XO  XOO  ,1
OXOXOXXXXXOOOOXOXOOXOXXOX,1
OOOXXOXOXOXXXOXOXXXXOXOOO,1
XOOXXXXOOXOOXOOOOO XOXXXX,0
OOXOXOOOOOXXXOXXOXOXOXXX ,0
O X OOOXO O XO  XXO XX XX,1
XOOXOXXO XXXX XOOXOOOXXOO,1
XXOOOOXXOOXXXOXOOXOOOXXXX,1
OXX OOXX OOX OXXOOX XOXOX,1
XXOOX  OOXXOXX OOXXO XO  ,1
XOX XXXOOOOXOXXOOXX O OOX,0
 O XO XXXXX OXOO OO OO XX,0
XXOXOOOXOOOXXXOO OXXOXXX ,1
XOOOOXOXOOOOXXOXXOOXXXXX ,0
XOXXOOXXO OOOXOOXOXXXOXOX,0
 OXO OX O XOX OXOO XXXXXO,1
OOX OXXOXXOXXO OOXOOXXXOX,1
XXO  OX XO X OOXO XOX    ,1
OXOXXOXXXOOXXOXXOXXOOOXOO,1
XXXXOOOOXOXOOXOOXOXXOXXOX,1
OOOOOXXX XOX  XOXXXOOO  X,0
XOXOXOXXOXOXXXOOXOOXOXOOX,1
XOOOOXOOX XXXXXOXXX OOXOO,1
OOOXXO XOXOOOOOXXXXOXOXXX,0
XOXOXOXOXOXXXOXOXOOOXOOXX,1
OOOXOOOOXXOOOX XXXX XOXXX,1
XXXOOXOXOXOXXOXOOOXXO XOO,0
OOO XXXXOOXXOXXOOOOXXOXXO,0
XO OXXX XOO OXOXOXXXOOXO ,1
OOOOXO   X XOOXOXX XX OXX,1
XOOOOOXOXOXXOXOXO XXXXXOO,0
O XXXOXO X XOOXOOXOOXOXXO,0
OXOOXOXX OOOXXX OO XX XOX,1
XOOX X  O X   XXOOO XO  X,1
O  OX XOXXOOX O  X  OXXXO,1
OXXOXOOOXXXOXXO OXXOO OXX,1
XO XXXXO  XOXOOXXOOO XOXO,1
